token_id,t_in_ns,t_out_ns,latency_ns
498,100000000000000.000000000,100000000000000.000000000,0.000000000
499,100000000000000.000000000,100000000000000.000000000,0.000000000
500,100000000000000.000000000,100000000000000.000000000,0.000000000
501,100000000000000.000000000,100000000000000.000000000,0.000000000
502,100000000000000.000000000,100000000000000.000000000,0.000000000
503,100000000000000.000000000,100000000000000.000000000,0.000000000
504,100000000000000.000000000,100000000000000.000000000,0.000000000
505,100000000000000.000000000,100000000000000.000000000,0.000000000
506,100000000000000.000000000,100000000000000.000000000,0.000000000
507,100000000000000.000000000,100000000000000.000000000,0.000000000
508,100000000000000.000000000,100000000000000.000000000,0.000000000
509,100000000000000.000000000,100000000000000.000000000,0.000000000
510,100000000000000.000000000,100000000000000.000000000,0.000000000
511,100000000000000.000000000,100000000000000.000000000,0.000000000
512,100000000000000.000000000,100000000000000.000000000,0.000000000
513,100000000000000.000000000,100000000000000.000000000,0.000000000
514,100000000000000.000000000,100000000000000.000000000,0.000000000
515,100000000000000.000000000,100000000000000.000000000,0.000000000
516,100000000000000.000000000,100000000000000.000000000,0.000000000
517,100000000000000.000000000,100000000000000.000000000,0.000000000
518,100000000000000.000000000,100000000000000.000000000,0.000000000
519,100000000000000.000000000,100000000000000.000000000,0.000000000
520,100000000000000.000000000,100000000000000.000000000,0.000000000
521,100000000000000.000000000,100000000000000.000000000,0.000000000
522,100000000000000.000000000,100000000000000.000000000,0.000000000
523,100000000000000.000000000,100000000000000.000000000,0.000000000
524,100000000000000.000000000,100000000000000.000000000,0.000000000
525,100000000000000.000000000,100000000000000.000000000,0.000000000
526,100000000000000.000000000,100000000000000.000000000,0.000000000
527,100000000000000.000000000,100000000000000.000000000,0.000000000
528,100000000000000.000000000,100000000000000.000000000,0.000000000
529,100000000000000.000000000,100000000000000.000000000,0.000000000
530,100000000000000.000000000,100000000000000.000000000,0.000000000
531,100000000000000.000000000,100000000000000.000000000,0.000000000
532,100000000000000.000000000,100000000000000.000000000,0.000000000
533,100000000000000.000000000,100000000000000.000000000,0.000000000
534,100000000000000.000000000,100000000000000.000000000,0.000000000
535,100000000000000.000000000,100000000000000.000000000,0.000000000
536,100000000000000.000000000,100000000000000.000000000,0.000000000
537,100000000000000.000000000,100000000000000.000000000,0.000000000
538,100000000000000.000000000,100000000000000.000000000,0.000000000
539,100000000000000.000000000,100000000000000.000000000,0.000000000
540,100000000000000.000000000,100000000000000.000000000,0.000000000
541,100000000000000.000000000,100000000000000.000000000,0.000000000
542,100000000000000.000000000,100000000000000.000000000,0.000000000
543,100000000000000.000000000,100000000000000.000000000,0.000000000
544,100000000000000.000000000,100000000000000.000000000,0.000000000
545,100000000000000.000000000,100000000000000.000000000,0.000000000
546,100000000000000.000000000,100000000000000.000000000,0.000000000
547,100000000000000.000000000,100000000000000.000000000,0.000000000
548,100000000000000.000000000,100000000000000.000000000,0.000000000
549,100000000000000.000000000,100000000000000.000000000,0.000000000
550,100000000000000.000000000,100000000000000.000000000,0.000000000
551,100000000000000.000000000,100000000000000.000000000,0.000000000
552,100000000000000.000000000,100000000000000.000000000,0.000000000
553,100000000000000.000000000,100000000000000.000000000,0.000000000
554,100000000000000.000000000,100000000000000.000000000,0.000000000
555,100000000000000.000000000,100000000000000.000000000,0.000000000
556,100000000000000.000000000,100000000000000.000000000,0.000000000
557,100000000000000.000000000,100000000000000.000000000,0.000000000
558,100000000000000.000000000,100000000000000.000000000,0.000000000
559,100000000000000.000000000,100000000000000.000000000,0.000000000
560,100000000000000.000000000,100000000000000.000000000,0.000000000
561,100000000000000.000000000,100000000000000.000000000,0.000000000
562,100000000000000.000000000,100000000000000.000000000,0.000000000
563,100000000000000.000000000,100000000000000.000000000,0.000000000
564,100000000000000.000000000,100000000000000.000000000,0.000000000
565,100000000000000.000000000,100000000000000.000000000,0.000000000
566,100000000000000.000000000,100000000000000.000000000,0.000000000
567,100000000000000.000000000,100000000000000.000000000,0.000000000
568,100000000000000.000000000,100000000000000.000000000,0.000000000
569,100000000000000.000000000,100000000000000.000000000,0.000000000
570,100000000000000.000000000,100000000000000.000000000,0.000000000
571,100000000000000.000000000,100000000000000.000000000,0.000000000
572,100000000000000.000000000,100000000000000.000000000,0.000000000
573,100000000000000.000000000,100000000000000.000000000,0.000000000
574,100000000000000.000000000,100000000000000.000000000,0.000000000
575,100000000000000.000000000,100000000000000.000000000,0.000000000
576,100000000000000.000000000,100000000000000.000000000,0.000000000
577,100000000000000.000000000,100000000000000.000000000,0.000000000
578,100000000000000.000000000,100000000000000.000000000,0.000000000
579,100000000000000.000000000,100000000000000.000000000,0.000000000
580,100000000000000.000000000,100000000000000.000000000,0.000000000
581,100000000000000.000000000,100000000000000.000000000,0.000000000
582,100000000000000.000000000,100000000000000.000000000,0.000000000
583,100000000000000.000000000,100000000000000.000000000,0.000000000
584,100000000000000.000000000,100000000000000.000000000,0.000000000
585,100000000000000.000000000,100000000000000.000000000,0.000000000
586,100000000000000.000000000,100000000000000.000000000,0.000000000
587,100000000000000.000000000,100000000000000.000000000,0.000000000
588,100000000000000.000000000,100000000000000.000000000,0.000000000
589,100000000000000.000000000,100000000000000.000000000,0.000000000
590,100000000000000.000000000,100000000000000.000000000,0.000000000
591,100000000000000.000000000,100000000000000.000000000,0.000000000
592,100000000000000.000000000,100000000000000.000000000,0.000000000
593,100000000000000.000000000,100000000000000.000000000,0.000000000
594,100000000000000.000000000,100000000000000.000000000,0.000000000
595,100000000000000.000000000,100000000000000.000000000,0.000000000
596,100000000000000.000000000,100000000000000.000000000,0.000000000
597,100000000000000.000000000,100000000000000.000000000,0.000000000
598,100000000000000.000000000,100000000000000.000000000,0.000000000
599,100000000000000.000000000,100000000000000.000000000,0.000000000
600,100000000000000.000000000,100000000000000.000000000,0.000000000
601,100000000000000.000000000,100000000000000.000000000,0.000000000
602,100000000000000.000000000,100000000000000.000000000,0.000000000
603,100000000000000.000000000,100000000000000.000000000,0.000000000
604,100000000000000.000000000,100000000000000.000000000,0.000000000
605,100000000000000.000000000,100000000000000.000000000,0.000000000
606,100000000000000.000000000,100000000000000.000000000,0.000000000
607,100000000000000.000000000,100000000000000.000000000,0.000000000
608,100000000000000.000000000,100000000000000.000000000,0.000000000
609,100000000000000.000000000,100000000000000.000000000,0.000000000
610,100000000000000.000000000,100000000000000.000000000,0.000000000
611,100000000000000.000000000,100000000000000.000000000,0.000000000
612,100000000000000.000000000,100000000000000.000000000,0.000000000
613,100000000000000.000000000,100000000000000.000000000,0.000000000
614,100000000000000.000000000,100000000000000.000000000,0.000000000
615,100000000000000.000000000,100000000000000.000000000,0.000000000
616,100000000000000.000000000,100000000000000.000000000,0.000000000
617,100000000000000.000000000,100000000000000.000000000,0.000000000
618,100000000000000.000000000,100000000000000.000000000,0.000000000
619,100000000000000.000000000,100000000000000.000000000,0.000000000
620,100000000000000.000000000,100000000000000.000000000,0.000000000
621,100000000000000.000000000,100000000000000.000000000,0.000000000
622,100000000000000.000000000,100000000000000.000000000,0.000000000
623,100000000000000.000000000,100000000000000.000000000,0.000000000
624,100000000000000.000000000,100000000000000.000000000,0.000000000
625,100000000000000.000000000,100000000000000.000000000,0.000000000
626,100000000000000.000000000,100000000000000.000000000,0.000000000
627,100000000000000.000000000,100000000000000.000000000,0.000000000
628,100000000000000.000000000,100000000000000.000000000,0.000000000
629,100000000000000.000000000,100000000000000.000000000,0.000000000
630,100000000000000.000000000,100000000000000.000000000,0.000000000
631,100000000000000.000000000,100000000000000.000000000,0.000000000
632,100000000000000.000000000,100000000000000.000000000,0.000000000
633,100000000000000.000000000,100000000000000.000000000,0.000000000
634,100000000000000.000000000,100000000000000.000000000,0.000000000
635,100000000000000.000000000,100000000000000.000000000,0.000000000
636,100000000000000.000000000,100000000000000.000000000,0.000000000
637,100000000000000.000000000,100000000000000.000000000,0.000000000
638,100000000000000.000000000,100000000000000.000000000,0.000000000
639,100000000000000.000000000,100000000000000.000000000,0.000000000
640,100000000000000.000000000,100000000000000.000000000,0.000000000
641,100000000000000.000000000,100000000000000.000000000,0.000000000
642,100000000000000.000000000,100000000000000.000000000,0.000000000
643,100000000000000.000000000,100000000000000.000000000,0.000000000
644,100000000000000.000000000,100000000000000.000000000,0.000000000
645,100000000000000.000000000,100000000000000.000000000,0.000000000
646,100000000000000.000000000,100000000000000.000000000,0.000000000
647,100000000000000.000000000,100000000000000.000000000,0.000000000
648,100000000000000.000000000,100000000000000.000000000,0.000000000
649,100000000000000.000000000,100000000000000.000000000,0.000000000
650,100000000000000.000000000,100000000000000.000000000,0.000000000
651,100000000000000.000000000,100000000000000.000000000,0.000000000
652,100000000000000.000000000,100000000000000.000000000,0.000000000
653,100000000000000.000000000,100000000000000.000000000,0.000000000
654,100000000000000.000000000,100000000000000.000000000,0.000000000
655,100000000000000.000000000,100000000000000.000000000,0.000000000
656,100000000000000.000000000,100000000000000.000000000,0.000000000
657,100000000000000.000000000,100000000000000.000000000,0.000000000
658,100000000000000.000000000,100000000000000.000000000,0.000000000
659,100000000000000.000000000,100000000000000.000000000,0.000000000
660,100000000000000.000000000,100000000000000.000000000,0.000000000
661,100000000000000.000000000,100000000000000.000000000,0.000000000
662,100000000000000.000000000,100000000000000.000000000,0.000000000
663,100000000000000.000000000,100000000000000.000000000,0.000000000
664,100000000000000.000000000,100000000000000.000000000,0.000000000
665,100000000000000.000000000,100000000000000.000000000,0.000000000
666,100000000000000.000000000,100000000000000.000000000,0.000000000
667,100000000000000.000000000,100000000000000.000000000,0.000000000
668,100000000000000.000000000,100000000000000.000000000,0.000000000
669,100000000000000.000000000,100000000000000.000000000,0.000000000
670,100000000000000.000000000,100000000000000.000000000,0.000000000
671,100000000000000.000000000,100000000000000.000000000,0.000000000
672,100000000000000.000000000,100000000000000.000000000,0.000000000
673,100000000000000.000000000,100000000000000.000000000,0.000000000
674,100000000000000.000000000,100000000000000.000000000,0.000000000
675,100000000000000.000000000,100000000000000.000000000,0.000000000
676,100000000000000.000000000,100000000000000.000000000,0.000000000
677,100000000000000.000000000,100000000000000.000000000,0.000000000
678,100000000000000.000000000,100000000000000.000000000,0.000000000
679,100000000000000.000000000,100000000000000.000000000,0.000000000
680,100000000000000.000000000,100000000000000.000000000,0.000000000
681,100000000000000.000000000,100000000000000.000000000,0.000000000
682,100000000000000.000000000,100000000000000.000000000,0.000000000
683,100000000000000.000000000,100000000000000.000000000,0.000000000
684,100000000000000.000000000,100000000000000.000000000,0.000000000
685,100000000000000.000000000,100000000000000.000000000,0.000000000
686,100000000000000.000000000,100000000000000.000000000,0.000000000
687,100000000000000.000000000,100000000000000.000000000,0.000000000
688,100000000000000.000000000,100000000000000.000000000,0.000000000
689,100000000000000.000000000,100000000000000.000000000,0.000000000
690,100000000000000.000000000,100000000000000.000000000,0.000000000
691,100000000000000.000000000,100000000000000.000000000,0.000000000
692,100000000000000.000000000,100000000000000.000000000,0.000000000
693,100000000000000.000000000,100000000000000.000000000,0.000000000
694,100000000000000.000000000,100000000000000.000000000,0.000000000
695,100000000000000.000000000,100000000000000.000000000,0.000000000
696,100000000000000.000000000,100000000000000.000000000,0.000000000
697,100000000000000.000000000,100000000000000.000000000,0.000000000
698,100000000000000.000000000,100000000000000.000000000,0.000000000
699,100000000000000.000000000,100000000000000.000000000,0.000000000
700,100000000000000.000000000,100000000000000.000000000,0.000000000
701,100000000000000.000000000,100000000000000.000000000,0.000000000
702,100000000000000.000000000,100000000000000.000000000,0.000000000
703,100000000000000.000000000,100000000000000.000000000,0.000000000
704,100000000000000.000000000,100000000000000.000000000,0.000000000
705,100000000000000.000000000,100000000000000.000000000,0.000000000
706,100000000000000.000000000,100000000000000.000000000,0.000000000
707,100000000000000.000000000,100000000000000.000000000,0.000000000
708,100000000000000.000000000,100000000000000.000000000,0.000000000
709,100000000000000.000000000,100000000000000.000000000,0.000000000
710,100000000000000.000000000,100000000000000.000000000,0.000000000
711,100000000000000.000000000,100000000000000.000000000,0.000000000
712,100000000000000.000000000,100000000000000.000000000,0.000000000
713,100000000000000.000000000,100000000000000.000000000,0.000000000
714,100000000000000.000000000,100000000000000.000000000,0.000000000
715,100000000000000.000000000,100000000000000.000000000,0.000000000
716,100000000000000.000000000,100000000000000.000000000,0.000000000
717,100000000000000.000000000,100000000000000.000000000,0.000000000
718,100000000000000.000000000,100000000000000.000000000,0.000000000
719,100000000000000.000000000,100000000000000.000000000,0.000000000
720,100000000000000.000000000,100000000000000.000000000,0.000000000
721,100000000000000.000000000,100000000000000.000000000,0.000000000
722,100000000000000.000000000,100000000000000.000000000,0.000000000
723,100000000000000.000000000,100000000000000.000000000,0.000000000
724,100000000000000.000000000,100000000000000.000000000,0.000000000
725,100000000000000.000000000,100000000000000.000000000,0.000000000
726,100000000000000.000000000,100000000000000.000000000,0.000000000
727,100000000000000.000000000,100000000000000.000000000,0.000000000
728,100000000000000.000000000,100000000000000.000000000,0.000000000
729,100000000000000.000000000,100000000000000.000000000,0.000000000
730,100000000000000.000000000,100000000000000.000000000,0.000000000
731,100000000000000.000000000,100000000000000.000000000,0.000000000
732,100000000000000.000000000,100000000000000.000000000,0.000000000
733,100000000000000.000000000,100000000000000.000000000,0.000000000
734,100000000000000.000000000,100000000000000.000000000,0.000000000
735,100000000000000.000000000,100000000000000.000000000,0.000000000
736,100000000000000.000000000,100000000000000.000000000,0.000000000
737,100000000000000.000000000,100000000000000.000000000,0.000000000
738,100000000000000.000000000,100000000000000.000000000,0.000000000
739,100000000000000.000000000,100000000000000.000000000,0.000000000
740,100000000000000.000000000,100000000000000.000000000,0.000000000
741,100000000000000.000000000,100000000000000.000000000,0.000000000
742,100000000000000.000000000,100000000000000.000000000,0.000000000
743,100000000000000.000000000,100000000000000.000000000,0.000000000
744,100000000000000.000000000,100000000000000.000000000,0.000000000
745,100000000000000.000000000,100000000000000.000000000,0.000000000
746,100000000000000.000000000,100000000000000.000000000,0.000000000
747,100000000000000.000000000,100000000000000.000000000,0.000000000
748,100000000000000.000000000,100000000000000.000000000,0.000000000
749,100000000000000.000000000,100000000000000.000000000,0.000000000
750,100000000000000.000000000,100000000000000.000000000,0.000000000
751,100000000000000.000000000,100000000000000.000000000,0.000000000
752,100000000000000.000000000,100000000000000.000000000,0.000000000
753,100000000000000.000000000,100000000000000.000000000,0.000000000
754,100000000000000.000000000,100000000000000.000000000,0.000000000
755,100000000000000.000000000,100000000000000.000000000,0.000000000
756,100000000000000.000000000,100000000000000.000000000,0.000000000
757,100000000000000.000000000,100000000000000.000000000,0.000000000
758,100000000000000.000000000,100000000000000.000000000,0.000000000
759,100000000000000.000000000,100000000000000.000000000,0.000000000
760,100000000000000.000000000,100000000000000.000000000,0.000000000
761,100000000000000.000000000,100000000000000.000000000,0.000000000
762,100000000000000.000000000,100000000000000.000000000,0.000000000
763,100000000000000.000000000,100000000000000.000000000,0.000000000
764,100000000000000.000000000,100000000000000.000000000,0.000000000
765,100000000000000.000000000,100000000000000.000000000,0.000000000
766,100000000000000.000000000,100000000000000.000000000,0.000000000
767,100000000000000.000000000,100000000000000.000000000,0.000000000
768,100000000000000.000000000,100000000000000.000000000,0.000000000
769,100000000000000.000000000,100000000000000.000000000,0.000000000
770,100000000000000.000000000,100000000000000.000000000,0.000000000
771,100000000000000.000000000,100000000000000.000000000,0.000000000
772,100000000000000.000000000,100000000000000.000000000,0.000000000
773,100000000000000.000000000,100000000000000.000000000,0.000000000
774,100000000000000.000000000,100000000000000.000000000,0.000000000
775,100000000000000.000000000,100000000000000.000000000,0.000000000
776,100000000000000.000000000,100000000000000.000000000,0.000000000
777,100000000000000.000000000,100000000000000.000000000,0.000000000
778,100000000000000.000000000,100000000000000.000000000,0.000000000
779,100000000000000.000000000,100000000000000.000000000,0.000000000
780,100000000000000.000000000,100000000000000.000000000,0.000000000
781,100000000000000.000000000,100000000000000.000000000,0.000000000
782,100000000000000.000000000,100000000000000.000000000,0.000000000
783,100000000000000.000000000,100000000000000.000000000,0.000000000
784,100000000000000.000000000,100000000000000.000000000,0.000000000
785,100000000000000.000000000,100000000000000.000000000,0.000000000
786,100000000000000.000000000,100000000000000.000000000,0.000000000
787,100000000000000.000000000,100000000000000.000000000,0.000000000
788,100000000000000.000000000,100000000000000.000000000,0.000000000
789,100000000000000.000000000,100000000000000.000000000,0.000000000
790,100000000000000.000000000,100000000000000.000000000,0.000000000
791,100000000000000.000000000,100000000000000.000000000,0.000000000
792,100000000000000.000000000,100000000000000.000000000,0.000000000
793,100000000000000.000000000,100000000000000.000000000,0.000000000
794,100000000000000.000000000,100000000000000.000000000,0.000000000
795,100000000000000.000000000,100000000000000.000000000,0.000000000
796,100000000000000.000000000,100000000000000.000000000,0.000000000
797,100000000000000.000000000,100000000000000.000000000,0.000000000
798,100000000000000.000000000,100000000000000.000000000,0.000000000
799,100000000000000.000000000,100000000000000.000000000,0.000000000
800,100000000000000.000000000,100000000000000.000000000,0.000000000
801,100000000000000.000000000,100000000000000.000000000,0.000000000
802,100000000000000.000000000,100000000000000.000000000,0.000000000
803,100000000000000.000000000,100000000000000.000000000,0.000000000
804,100000000000000.000000000,100000000000000.000000000,0.000000000
805,100000000000000.000000000,100000000000000.000000000,0.000000000
806,100000000000000.000000000,100000000000000.000000000,0.000000000
807,100000000000000.000000000,100000000000000.000000000,0.000000000
808,100000000000000.000000000,100000000000000.000000000,0.000000000
809,100000000000000.000000000,100000000000000.000000000,0.000000000
810,100000000000000.000000000,100000000000000.000000000,0.000000000
811,100000000000000.000000000,100000000000000.000000000,0.000000000
812,100000000000000.000000000,100000000000000.000000000,0.000000000
813,100000000000000.000000000,100000000000000.000000000,0.000000000
814,100000000000000.000000000,100000000000000.000000000,0.000000000
815,100000000000000.000000000,100000000000000.000000000,0.000000000
816,100000000000000.000000000,100000000000000.000000000,0.000000000
817,100000000000000.000000000,100000000000000.000000000,0.000000000
818,100000000000000.000000000,100000000000000.000000000,0.000000000
819,100000000000000.000000000,100000000000000.000000000,0.000000000
820,100000000000000.000000000,100000000000000.000000000,0.000000000
821,100000000000000.000000000,100000000000000.000000000,0.000000000
822,100000000000000.000000000,100000000000000.000000000,0.000000000
823,100000000000000.000000000,100000000000000.000000000,0.000000000
824,100000000000000.000000000,100000000000000.000000000,0.000000000
825,100000000000000.000000000,100000000000000.000000000,0.000000000
826,100000000000000.000000000,100000000000000.000000000,0.000000000
827,100000000000000.000000000,100000000000000.000000000,0.000000000
828,100000000000000.000000000,100000000000000.000000000,0.000000000
829,100000000000000.000000000,100000000000000.000000000,0.000000000
830,100000000000000.000000000,100000000000000.000000000,0.000000000
831,100000000000000.000000000,100000000000000.000000000,0.000000000
832,100000000000000.000000000,100000000000000.000000000,0.000000000
833,100000000000000.000000000,100000000000000.000000000,0.000000000
834,100000000000000.000000000,100000000000000.000000000,0.000000000
835,100000000000000.000000000,100000000000000.000000000,0.000000000
836,100000000000000.000000000,100000000000000.000000000,0.000000000
837,100000000000000.000000000,100000000000000.000000000,0.000000000
838,100000000000000.000000000,100000000000000.000000000,0.000000000
839,100000000000000.000000000,100000000000000.000000000,0.000000000
840,100000000000000.000000000,100000000000000.000000000,0.000000000
841,100000000000000.000000000,100000000000000.000000000,0.000000000
842,100000000000000.000000000,100000000000000.000000000,0.000000000
843,100000000000000.000000000,100000000000000.000000000,0.000000000
844,100000000000000.000000000,100000000000000.000000000,0.000000000
845,100000000000000.000000000,100000000000000.000000000,0.000000000
846,100000000000000.000000000,100000000000000.000000000,0.000000000
847,100000000000000.000000000,100000000000000.000000000,0.000000000
848,100000000000000.000000000,100000000000000.000000000,0.000000000
849,100000000000000.000000000,100000000000000.000000000,0.000000000
850,100000000000000.000000000,100000000000000.000000000,0.000000000
851,100000000000000.000000000,100000000000000.000000000,0.000000000
852,100000000000000.000000000,100000000000000.000000000,0.000000000
853,100000000000000.000000000,100000000000000.000000000,0.000000000
854,100000000000000.000000000,100000000000000.000000000,0.000000000
855,100000000000000.000000000,100000000000000.000000000,0.000000000
856,100000000000000.000000000,100000000000000.000000000,0.000000000
857,100000000000000.000000000,100000000000000.000000000,0.000000000
858,100000000000000.000000000,100000000000000.000000000,0.000000000
859,100000000000000.000000000,100000000000000.000000000,0.000000000
860,100000000000000.000000000,100000000000000.000000000,0.000000000
861,100000000000000.000000000,100000000000000.000000000,0.000000000
862,100000000000000.000000000,100000000000000.000000000,0.000000000
863,100000000000000.000000000,100000000000000.000000000,0.000000000
864,100000000000000.000000000,100000000000000.000000000,0.000000000
865,100000000000000.000000000,100000000000000.000000000,0.000000000
866,100000000000000.000000000,100000000000000.000000000,0.000000000
867,100000000000000.000000000,100000000000000.000000000,0.000000000
868,100000000000000.000000000,100000000000000.000000000,0.000000000
869,100000000000000.000000000,100000000000000.000000000,0.000000000
870,100000000000000.000000000,100000000000000.000000000,0.000000000
871,100000000000000.000000000,100000000000000.000000000,0.000000000
872,100000000000000.000000000,100000000000000.000000000,0.000000000
873,100000000000000.000000000,100000000000000.000000000,0.000000000
874,100000000000000.000000000,100000000000000.000000000,0.000000000
875,100000000000000.000000000,100000000000000.000000000,0.000000000
876,100000000000000.000000000,100000000000000.000000000,0.000000000
877,100000000000000.000000000,100000000000000.000000000,0.000000000
878,100000000000000.000000000,100000000000000.000000000,0.000000000
879,100000000000000.000000000,100000000000000.000000000,0.000000000
880,100000000000000.000000000,100000000000000.000000000,0.000000000
881,100000000000000.000000000,100000000000000.000000000,0.000000000
882,100000000000000.000000000,100000000000000.000000000,0.000000000
883,100000000000000.000000000,100000000000000.000000000,0.000000000
884,100000000000000.000000000,100000000000000.000000000,0.000000000
885,100000000000000.000000000,100000000000000.000000000,0.000000000
886,100000000000000.000000000,100000000000000.000000000,0.000000000
887,100000000000000.000000000,100000000000000.000000000,0.000000000
888,100000000000000.000000000,100000000000000.000000000,0.000000000
889,100000000000000.000000000,100000000000000.000000000,0.000000000
890,100000000000000.000000000,100000000000000.000000000,0.000000000
891,100000000000000.000000000,100000000000000.000000000,0.000000000
892,100000000000000.000000000,100000000000000.000000000,0.000000000
893,100000000000000.000000000,100000000000000.000000000,0.000000000
894,100000000000000.000000000,100000000000000.000000000,0.000000000
895,100000000000000.000000000,100000000000000.000000000,0.000000000
896,100000000000000.000000000,100000000000000.000000000,0.000000000
897,100000000000000.000000000,100000000000000.000000000,0.000000000
898,100000000000000.000000000,100000000000000.000000000,0.000000000
899,100000000000000.000000000,100000000000000.000000000,0.000000000
900,100000000000000.000000000,100000000000000.000000000,0.000000000
901,100000000000000.000000000,100000000000000.000000000,0.000000000
902,100000000000000.000000000,100000000000000.000000000,0.000000000
903,100000000000000.000000000,100000000000000.000000000,0.000000000
904,100000000000000.000000000,100000000000000.000000000,0.000000000
905,100000000000000.000000000,100000000000000.000000000,0.000000000
906,100000000000000.000000000,100000000000000.000000000,0.000000000
907,100000000000000.000000000,100000000000000.000000000,0.000000000
908,100000000000000.000000000,100000000000000.000000000,0.000000000
909,100000000000000.000000000,100000000000000.000000000,0.000000000
910,100000000000000.000000000,100000000000000.000000000,0.000000000
911,100000000000000.000000000,100000000000000.000000000,0.000000000
912,100000000000000.000000000,100000000000000.000000000,0.000000000
913,100000000000000.000000000,100000000000000.000000000,0.000000000
914,100000000000000.000000000,100000000000000.000000000,0.000000000
915,100000000000000.000000000,100000000000000.000000000,0.000000000
916,100000000000000.000000000,100000000000000.000000000,0.000000000
917,100000000000000.000000000,100000000000000.000000000,0.000000000
918,100000000000000.000000000,100000000000000.000000000,0.000000000
919,100000000000000.000000000,100000000000000.000000000,0.000000000
920,100000000000000.000000000,100000000000000.000000000,0.000000000
921,100000000000000.000000000,100000000000000.000000000,0.000000000
922,100000000000000.000000000,100000000000000.000000000,0.000000000
923,100000000000000.000000000,100000000000000.000000000,0.000000000
924,100000000000000.000000000,100000000000000.000000000,0.000000000
925,100000000000000.000000000,100000000000000.000000000,0.000000000
926,100000000000000.000000000,100000000000000.000000000,0.000000000
927,100000000000000.000000000,100000000000000.000000000,0.000000000
928,100000000000000.000000000,100000000000000.000000000,0.000000000
929,100000000000000.000000000,100000000000000.000000000,0.000000000
930,100000000000000.000000000,100000000000000.000000000,0.000000000
931,100000000000000.000000000,100000000000000.000000000,0.000000000
932,100000000000000.000000000,100000000000000.000000000,0.000000000
933,100000000000000.000000000,100000000000000.000000000,0.000000000
934,100000000000000.000000000,100000000000000.000000000,0.000000000
935,100000000000000.000000000,100000000000000.000000000,0.000000000
936,100000000000000.000000000,100000000000000.000000000,0.000000000
937,100000000000000.000000000,100000000000000.000000000,0.000000000
938,100000000000000.000000000,100000000000000.000000000,0.000000000
939,100000000000000.000000000,100000000000000.000000000,0.000000000
940,100000000000000.000000000,100000000000000.000000000,0.000000000
941,100000000000000.000000000,100000000000000.000000000,0.000000000
942,100000000000000.000000000,100000000000000.000000000,0.000000000
943,100000000000000.000000000,100000000000000.000000000,0.000000000
944,100000000000000.000000000,100000000000000.000000000,0.000000000
945,100000000000000.000000000,100000000000000.000000000,0.000000000
946,100000000000000.000000000,100000000000000.000000000,0.000000000
947,100000000000000.000000000,100000000000000.000000000,0.000000000
948,100000000000000.000000000,100000000000000.000000000,0.000000000
949,100000000000000.000000000,100000000000000.000000000,0.000000000
950,100000000000000.000000000,100000000000000.000000000,0.000000000
951,100000000000000.000000000,100000000000000.000000000,0.000000000
952,100000000000000.000000000,100000000000000.000000000,0.000000000
953,100000000000000.000000000,100000000000000.000000000,0.000000000
954,100000000000000.000000000,100000000000000.000000000,0.000000000
955,100000000000000.000000000,100000000000000.000000000,0.000000000
956,100000000000000.000000000,100000000000000.000000000,0.000000000
957,100000000000000.000000000,100000000000000.000000000,0.000000000
958,100000000000000.000000000,100000000000000.000000000,0.000000000
959,100000000000000.000000000,100000000000000.000000000,0.000000000
960,100000000000000.000000000,100000000000000.000000000,0.000000000
961,100000000000000.000000000,100000000000000.000000000,0.000000000
962,100000000000000.000000000,100000000000000.000000000,0.000000000
963,100000000000000.000000000,100000000000000.000000000,0.000000000
964,100000000000000.000000000,100000000000000.000000000,0.000000000
965,100000000000000.000000000,100000000000000.000000000,0.000000000
966,100000000000000.000000000,100000000000000.000000000,0.000000000
967,100000000000000.000000000,100000000000000.000000000,0.000000000
968,100000000000000.000000000,100000000000000.000000000,0.000000000
969,100000000000000.000000000,100000000000000.000000000,0.000000000
970,100000000000000.000000000,100000000000000.000000000,0.000000000
971,100000000000000.000000000,100000000000000.000000000,0.000000000
972,100000000000000.000000000,100000000000000.000000000,0.000000000
973,100000000000000.000000000,100000000000000.000000000,0.000000000
974,100000000000000.000000000,100000000000000.000000000,0.000000000
975,100000000000000.000000000,100000000000000.000000000,0.000000000
976,100000000000000.000000000,100000000000000.000000000,0.000000000
977,100000000000000.000000000,100000000000000.000000000,0.000000000
978,100000000000000.000000000,100000000000000.000000000,0.000000000
979,100000000000000.000000000,100000000000000.000000000,0.000000000
980,100000000000000.000000000,100000000000000.000000000,0.000000000
981,100000000000000.000000000,100000000000000.000000000,0.000000000
982,100000000000000.000000000,100000000000000.000000000,0.000000000
983,100000000000000.000000000,100000000000000.000000000,0.000000000
984,100000000000000.000000000,100000000000000.000000000,0.000000000
985,100000000000000.000000000,100000000000000.000000000,0.000000000
986,100000000000000.000000000,100000000000000.000000000,0.000000000
987,100000000000000.000000000,100000000000000.000000000,0.000000000
988,100000000000000.000000000,100000000000000.000000000,0.000000000
989,100000000000000.000000000,100000000000000.000000000,0.000000000
990,100000000000000.000000000,100000000000000.000000000,0.000000000
991,100000000000000.000000000,100000000000000.000000000,0.000000000
992,100000000000000.000000000,100000000000000.000000000,0.000000000
993,100000000000000.000000000,100000000000000.000000000,0.000000000
994,100000000000000.000000000,100000000000000.000000000,0.000000000
995,100000000000000.000000000,100000000000000.000000000,0.000000000
996,100000000000000.000000000,100000000000000.000000000,0.000000000
