count,context,act0,act1,act2,act3,act4,act5,act6,act7,wei0,wei1,wei2,wei3,wei4,wei5,wei6,wei7,wei8,wei9,wei10,wei11,wei12,wei13,wei14,wei15
115,0,-0.333984,-1.49902,1.03516,-1.81348,0.0367737,1.01855,-0.952637,0.118713,-0.390625,-1.35742,0.882324,0.928223,1.37988,0.240234,-1.21387,0.00317764,-0.585938,-0.170654,0.220947,0.308838,0.0150986,-0.0662231,-1.44922,0.615723
116,0,-0.333984,-1.49902,1.03516,-1.81348,0.0367737,1.01855,-0.952637,0.118713,-0.390625,-1.35742,0.882324,0.928223,1.37988,0.240234,-1.21387,0.00317764,-0.585938,-0.170654,0.220947,0.308838,0.0150986,-0.0662231,-1.44922,0.615723
117,0,0.299805,-0.719238,0.808105,0.929688,0.261719,1.2832,-1.25391,-1.46484,-0.778809,0.521484,0.443359,0.489258,-0.42749,-0.64209,-0.314697,-1.21973,-1.56152,0.067688,0.0664673,-3.14258,0.311768,-0.02565,-1.13867,1.57324
118,0,0.299805,-0.719238,0.808105,0.929688,0.261719,1.2832,-1.25391,-1.46484,-0.778809,0.521484,0.443359,0.489258,-0.42749,-0.64209,-0.314697,-1.21973,-1.56152,0.067688,0.0664673,-3.14258,0.311768,-0.02565,-1.13867,1.57324
119,0,0.299805,-0.719238,0.808105,0.929688,0.261719,1.2832,-1.25391,-1.46484,-0.778809,0.521484,0.443359,0.489258,-0.42749,-0.64209,-0.314697,-1.21973,-1.56152,0.067688,0.0664673,-3.14258,0.311768,-0.02565,-1.13867,1.57324
120,0,1.83691,-0.103271,-1.3125,-0.904297,1.25391,1.33008,-0.590332,0.220459,-0.0715332,1.31152,0.076355,1.80078,-2.79492,-0.648438,-0.0561218,1.77832,0.405029,-1.94336,-0.313721,1.49414,-0.743164,2.0293,-0.289551,0.00354958
121,0,1.83691,-0.103271,-1.3125,-0.904297,1.25391,1.33008,-0.590332,0.220459,-0.0715332,1.31152,0.076355,1.80078,-2.79492,-0.648438,-0.0561218,1.77832,0.405029,-1.94336,-0.313721,1.49414,-0.743164,2.0293,-0.289551,0.00354958
122,0,1.83691,-0.103271,-1.3125,-0.904297,1.25391,1.33008,-0.590332,0.220459,-0.0715332,1.31152,0.076355,1.80078,-2.79492,-0.648438,-0.0561218,1.77832,0.405029,-1.94336,-0.313721,1.49414,-0.743164,2.0293,-0.289551,0.00354958
123,0,-0.499756,-0.844238,-0.694824,0.470703,-0.958984,0.620605,0.463867,2.51758,-1.81934,-0.626953,0.474365,1.10352,-0.954102,-0.625488,-0.771484,-0.566895,-0.0939331,-0.205078,0.42627,2.32031,1.43555,0.105286,-0.158691,0.526367
124,0,-0.499756,-0.844238,-0.694824,0.470703,-0.958984,0.620605,0.463867,2.51758,-1.81934,-0.626953,0.474365,1.10352,-0.954102,-0.625488,-0.771484,-0.566895,-0.0939331,-0.205078,0.42627,2.32031,1.43555,0.105286,-0.158691,0.526367
125,0,-0.499756,-0.844238,-0.694824,0.470703,-0.958984,0.620605,0.463867,2.51758,-1.81934,-0.626953,0.474365,1.10352,-0.954102,-0.625488,-0.771484,-0.566895,-0.0939331,-0.205078,0.42627,2.32031,1.43555,0.105286,-0.158691,0.526367
126,0,0.385742,-1.5791,1.1084,0.270752,-0.503418,0.389893,-0.987305,0.415039,1.22559,0.857422,0.513672,1.21875,-0.672363,0.568359,-0.235229,1.07812,-0.481201,-0.090332,0.533203,-2.00586,0.100708,1.05371,1.01172,-0.428955
127,0,0.385742,-1.5791,1.1084,0.270752,-0.503418,0.389893,-0.987305,0.415039,1.22559,0.857422,0.513672,1.21875,-0.672363,0.568359,-0.235229,1.07812,-0.481201,-0.090332,0.533203,-2.00586,0.100708,1.05371,1.01172,-0.428955
128,0,0.385742,-1.5791,1.1084,0.270752,-0.503418,0.389893,-0.987305,0.415039,1.22559,0.857422,0.513672,1.21875,-0.672363,0.568359,-0.235229,1.07812,-0.481201,-0.090332,0.533203,-2.00586,0.100708,1.05371,1.01172,-0.428955
129,0,0.765625,-0.27417,-1.68262,1.16309,-1.21191,1.58398,1.20215,-2.58398,-0.674316,0.427002,0.651855,0.056427,-1.00879,0.274902,-1.8418,-0.180786,0.898926,0.238159,-1.44043,2.60352,0.80127,1.33203,0.748535,0.674316
130,0,0.765625,-0.27417,-1.68262,1.16309,-1.21191,1.58398,1.20215,-2.58398,-0.674316,0.427002,0.651855,0.056427,-1.00879,0.274902,-1.8418,-0.180786,0.898926,0.238159,-1.44043,2.60352,0.80127,1.33203,0.748535,0.674316
131,0,0.765625,-0.27417,-1.68262,1.16309,-1.21191,1.58398,1.20215,-2.58398,-0.674316,0.427002,0.651855,0.056427,-1.00879,0.274902,-1.8418,-0.180786,0.898926,0.238159,-1.44043,2.60352,0.80127,1.33203,0.748535,0.674316
132,0,0.984863,1.47363,-0.504883,-0.345459,0.153442,0.129761,1.24707,0.637695,-0.891602,-0.914062,0.29834,1.22754,-2.74414,1.14844,1.99414,-0.0317993,0.341064,-1.2168,-1.06348,-0.994141,1.26953,0.263916,-0.0647583,0.555176
133,0,0.984863,1.47363,-0.504883,-0.345459,0.153442,0.129761,1.24707,0.637695,-0.891602,-0.914062,0.29834,1.22754,-2.74414,1.14844,1.99414,-0.0317993,0.341064,-1.2168,-1.06348,-0.994141,1.26953,0.263916,-0.0647583,0.555176
134,0,0.984863,1.47363,-0.504883,-0.345459,0.153442,0.129761,1.24707,0.637695,-0.891602,-0.914062,0.29834,1.22754,-2.74414,1.14844,1.99414,-0.0317993,0.341064,-1.2168,-1.06348,-0.994141,1.26953,0.263916,-0.0647583,0.555176
135,0,-0.168701,-0.716797,0.830078,0.0754395,-1.18652,-0.94043,0.191406,-0.787109,-2.41211,-1.67969,-0.455078,0.94043,-1.95996,0.218994,-0.241211,1.35547,-1.21191,0.216431,0.998535,0.757324,-0.494141,0.492432,0.111389,-0.475586
136,0,-0.168701,-0.716797,0.830078,0.0754395,-1.18652,-0.94043,0.191406,-0.787109,-2.41211,-1.67969,-0.455078,0.94043,-1.95996,0.218994,-0.241211,1.35547,-1.21191,0.216431,0.998535,0.757324,-0.494141,0.492432,0.111389,-0.475586
137,0,-0.168701,-0.716797,0.830078,0.0754395,-1.18652,-0.94043,0.191406,-0.787109,-2.41211,-1.67969,-0.455078,0.94043,-1.95996,0.218994,-0.241211,1.35547,-1.21191,0.216431,0.998535,0.757324,-0.494141,0.492432,0.111389,-0.475586
138,0,0.0183716,-2.15625,0.0223541,0.311523,-0.912598,-1.17285,0.0739746,-0.770508,1.28906,0.618652,2.00977,-0.374512,-0.773926,0.606934,0.280029,0.740723,1.15234,-0.13855,0.347656,-1.59082,0.785156,-0.59082,0.325928,0.867676
139,0,0.0183716,-2.15625,0.0223541,0.311523,-0.912598,-1.17285,0.0739746,-0.770508,1.28906,0.618652,2.00977,-0.374512,-0.773926,0.606934,0.280029,0.740723,1.15234,-0.13855,0.347656,-1.59082,0.785156,-0.59082,0.325928,0.867676
140,0,0.0183716,-2.15625,0.0223541,0.311523,-0.912598,-1.17285,0.0739746,-0.770508,1.28906,0.618652,2.00977,-0.374512,-0.773926,0.606934,0.280029,0.740723,1.15234,-0.13855,0.347656,-1.59082,0.785156,-0.59082,0.325928,0.867676
141,0,1.4834,0.834961,0.810547,4.19531,-0.227295,1.36914,1.44434,-0.308838,-0.76416,1.30957,0.107422,-0.839355,1.50586,1.33008,1.49707,-0.411133,0.356201,0.632812,-0.285156,1.96289,-0.647949,-1.69531,0.126709,-0.653809
142,0,1.4834,0.834961,0.810547,4.19531,-0.227295,1.36914,1.44434,-0.308838,-0.76416,1.30957,0.107422,-0.839355,1.50586,1.33008,1.49707,-0.411133,0.356201,0.632812,-0.285156,1.96289,-0.647949,-1.69531,0.126709,-0.653809
143,0,1.4834,0.834961,0.810547,4.19531,-0.227295,1.36914,1.44434,-0.308838,-0.76416,1.30957,0.107422,-0.839355,1.50586,1.33008,1.49707,-0.411133,0.356201,0.632812,-0.285156,1.96289,-0.647949,-1.69531,0.126709,-0.653809
144,0,0.439209,1.39941,0.770508,0.234253,-0.591797,0.804199,1.00098,-1.25586,-0.464355,-0.202637,-0.555176,-0.727051,0.73584,-1.2959,-1.51367,-2.0332,-0.27124,-0.456299,-0.637207,1.36426,1.07031,-1.2168,-0.0217133,-1.25781
145,0,0.439209,1.39941,0.770508,0.234253,-0.591797,0.804199,1.00098,-1.25586,-0.464355,-0.202637,-0.555176,-0.727051,0.73584,-1.2959,-1.51367,-2.0332,-0.27124,-0.456299,-0.637207,1.36426,1.07031,-1.2168,-0.0217133,-1.25781
146,0,0.439209,1.39941,0.770508,0.234253,-0.591797,0.804199,1.00098,-1.25586,-0.464355,-0.202637,-0.555176,-0.727051,0.73584,-1.2959,-1.51367,-2.0332,-0.27124,-0.456299,-0.637207,1.36426,1.07031,-1.2168,-0.0217133,-1.25781
147,0,-0.336914,-0.234009,-0.73877,-0.692871,-0.410645,-0.19397,-1.05566,0.0741577,1.78418,-0.323975,1.82129,-0.757324,2.24023,-1.79492,0.233398,-0.32959,-0.071228,-1.25586,-0.393799,-1.85547,0.688965,1.90039,-0.0484619,0.721191
148,0,-0.336914,-0.234009,-0.73877,-0.692871,-0.410645,-0.19397,-1.05566,0.0741577,1.78418,-0.323975,1.82129,-0.757324,2.24023,-1.79492,0.233398,-0.32959,-0.071228,-1.25586,-0.393799,-1.85547,0.688965,1.90039,-0.0484619,0.721191
149,0,-0.336914,-0.234009,-0.73877,-0.692871,-0.410645,-0.19397,-1.05566,0.0741577,1.78418,-0.323975,1.82129,-0.757324,2.24023,-1.79492,0.233398,-0.32959,-0.071228,-1.25586,-0.393799,-1.85547,0.688965,1.90039,-0.0484619,0.721191
150,0,0.261719,-0.238281,-0.796875,-0.104187,-1.45801,0.0908813,0.684082,-1.19824,-0.8125,0.63623,2.4082,-0.280273,-0.681152,0.861328,-0.511719,-0.0670166,-0.00130558,-0.0531311,-0.0916138,-0.556641,-1.70117,-1.28418,-0.0421448,1.2666
151,0,0.261719,-0.238281,-0.796875,-0.104187,-1.45801,0.0908813,0.684082,-1.19824,-0.8125,0.63623,2.4082,-0.280273,-0.681152,0.861328,-0.511719,-0.0670166,-0.00130558,-0.0531311,-0.0916138,-0.556641,-1.70117,-1.28418,-0.0421448,1.2666
152,0,0.261719,-0.238281,-0.796875,-0.104187,-1.45801,0.0908813,0.684082,-1.19824,-0.8125,0.63623,2.4082,-0.280273,-0.681152,0.861328,-0.511719,-0.0670166,-0.00130558,-0.0531311,-0.0916138,-0.556641,-1.70117,-1.28418,-0.0421448,1.2666
153,0,1.12695,-2.16211,0.86084,-0.0574341,1.13184,0.0436096,0.60791,2.08984,0.141968,0.225708,-0.341309,0.198853,1.62793,-1.0166,-0.0411072,1.49121,0.651855,0.197998,0.345459,0.189941,0.109009,-0.358887,-2,-0.931641
154,0,1.12695,-2.16211,0.86084,-0.0574341,1.13184,0.0436096,0.60791,2.08984,0.141968,0.225708,-0.341309,0.198853,1.62793,-1.0166,-0.0411072,1.49121,0.651855,0.197998,0.345459,0.189941,0.109009,-0.358887,-2,-0.931641
155,0,1.12695,-2.16211,0.86084,-0.0574341,1.13184,0.0436096,0.60791,2.08984,0.141968,0.225708,-0.341309,0.198853,1.62793,-1.0166,-0.0411072,1.49121,0.651855,0.197998,0.345459,0.189941,0.109009,-0.358887,-2,-0.931641
156,0,-0.513184,-1.12402,-0.414307,0.609863,-0.259521,1.6709,-1.29492,0.314209,-2.33789,-0.61084,0.289795,-0.729492,0.284424,0.609863,-0.37207,0.081604,0.794922,-0.921875,0.308594,0.519531,0.193726,-1.37402,0.821777,0.551758
157,0,-0.513184,-1.12402,-0.414307,0.609863,-0.259521,1.6709,-1.29492,0.314209,-2.33789,-0.61084,0.289795,-0.729492,0.284424,0.609863,-0.37207,0.081604,0.794922,-0.921875,0.308594,0.519531,0.193726,-1.37402,0.821777,0.551758
158,0,-0.513184,-1.12402,-0.414307,0.609863,-0.259521,1.6709,-1.29492,0.314209,-2.33789,-0.61084,0.289795,-0.729492,0.284424,0.609863,-0.37207,0.081604,0.794922,-0.921875,0.308594,0.519531,0.193726,-1.37402,0.821777,0.551758
159,0,0.0405579,2.17188,0.288086,0.563965,-0.880371,-0.358398,2.0918,0.235352,1.0127,0.406494,-0.686523,0.404297,-0.647461,0.824707,-0.563477,-2.11914,-0.601562,-0.793457,0.224731,-0.447754,0.224731,0.5625,-2.19141,-2.04297
160,0,0.0405579,2.17188,0.288086,0.563965,-0.880371,-0.358398,2.0918,0.235352,1.0127,0.406494,-0.686523,0.404297,-0.647461,0.824707,-0.563477,-2.11914,-0.601562,-0.793457,0.224731,-0.447754,0.224731,0.5625,-2.19141,-2.04297
161,0,0.0405579,2.17188,0.288086,0.563965,-0.880371,-0.358398,2.0918,0.235352,1.0127,0.406494,-0.686523,0.404297,-0.647461,0.824707,-0.563477,-2.11914,-0.601562,-0.793457,0.224731,-0.447754,0.224731,0.5625,-2.19141,-2.04297
162,0,0.60498,1.2334,0.70752,1.21094,0.732422,0.263184,0.28418,-1.375,-1.89062,0.531738,-0.330322,-1.48633,-1.4043,0.325195,0.637695,-1.75684,0.437256,0.677246,-0.513184,-0.39502,-0.503906,-0.541016,0.779297,0.343262
163,0,0.60498,1.2334,0.70752,1.21094,0.732422,0.263184,0.28418,-1.375,-1.89062,0.531738,-0.330322,-1.48633,-1.4043,0.325195,0.637695,-1.75684,0.437256,0.677246,-0.513184,-0.39502,-0.503906,-0.541016,0.779297,0.343262
164,0,0.60498,1.2334,0.70752,1.21094,0.732422,0.263184,0.28418,-1.375,-1.89062,0.531738,-0.330322,-1.48633,-1.4043,0.325195,0.637695,-1.75684,0.437256,0.677246,-0.513184,-0.39502,-0.503906,-0.541016,0.779297,0.343262
165,0,0.22522,0.275391,0.214966,0.757812,-1.06055,-1.82715,0.902832,-1.2998,0.706543,0.513184,-1.91699,0.874512,-0.390869,0.492188,1.33984,-0.128784,-0.375,-0.254883,0.0703125,0.809082,0.258545,-0.269043,1.30469,2.62109
166,0,0.22522,0.275391,0.214966,0.757812,-1.06055,-1.82715,0.902832,-1.2998,0.706543,0.513184,-1.91699,0.874512,-0.390869,0.492188,1.33984,-0.128784,-0.375,-0.254883,0.0703125,0.809082,0.258545,-0.269043,1.30469,2.62109
167,0,0.22522,0.275391,0.214966,0.757812,-1.06055,-1.82715,0.902832,-1.2998,0.706543,0.513184,-1.91699,0.874512,-0.390869,0.492188,1.33984,-0.128784,-0.375,-0.254883,0.0703125,0.809082,0.258545,-0.269043,1.30469,2.62109
168,0,-0.478271,0.338623,-1.66699,0.884277,-1.32227,-1.07812,-0.737305,0.129272,0.209595,-0.315186,-0.160522,0.0324402,0.017334,0.29834,1.45703,-1.28125,-0.506348,0.636719,0.00284576,-0.0370178,-0.559082,-1.5791,1.73047,0.675293
169,0,-0.478271,0.338623,-1.66699,0.884277,-1.32227,-1.07812,-0.737305,0.129272,0.209595,-0.315186,-0.160522,0.0324402,0.017334,0.29834,1.45703,-1.28125,-0.506348,0.636719,0.00284576,-0.0370178,-0.559082,-1.5791,1.73047,0.675293
170,0,-0.478271,0.338623,-1.66699,0.884277,-1.32227,-1.07812,-0.737305,0.129272,0.209595,-0.315186,-0.160522,0.0324402,0.017334,0.29834,1.45703,-1.28125,-0.506348,0.636719,0.00284576,-0.0370178,-0.559082,-1.5791,1.73047,0.675293
171,0,-0.0110321,0.2854,1.41406,0.228394,0.871582,-0.427246,0.889648,-0.97998,1.00098,-0.846191,0.80127,-0.0950317,0.569824,0.623535,1.23438,1.61719,-1.14648,-1.81543,1.00977,0.537109,0.238525,-0.643555,-0.696777,-0.0872803
172,0,-0.0110321,0.2854,1.41406,0.228394,0.871582,-0.427246,0.889648,-0.97998,1.00098,-0.846191,0.80127,-0.0950317,0.569824,0.623535,1.23438,1.61719,-1.14648,-1.81543,1.00977,0.537109,0.238525,-0.643555,-0.696777,-0.0872803
173,0,-0.0110321,0.2854,1.41406,0.228394,0.871582,-0.427246,0.889648,-0.97998,1.00098,-0.846191,0.80127,-0.0950317,0.569824,0.623535,1.23438,1.61719,-1.14648,-1.81543,1.00977,0.537109,0.238525,-0.643555,-0.696777,-0.0872803
174,0,0.987305,-0.970215,1.14355,-0.827637,-1.11621,-2.16406,-0.271973,1.9707,-0.102051,-0.121582,1.22461,0.0369873,1.36719,0.39209,0.477539,0.617676,1.41797,-0.364502,-1.58594,0.785156,0.396729,1.5957,-0.723633,-0.323486
175,0,0.987305,-0.970215,1.14355,-0.827637,-1.11621,-2.16406,-0.271973,1.9707,-0.102051,-0.121582,1.22461,0.0369873,1.36719,0.39209,0.477539,0.617676,1.41797,-0.364502,-1.58594,0.785156,0.396729,1.5957,-0.723633,-0.323486
176,0,0.987305,-0.970215,1.14355,-0.827637,-1.11621,-2.16406,-0.271973,1.9707,-0.102051,-0.121582,1.22461,0.0369873,1.36719,0.39209,0.477539,0.617676,1.41797,-0.364502,-1.58594,0.785156,0.396729,1.5957,-0.723633,-0.323486
177,0,1.52539,0.493652,0.797852,-0.585938,-0.182129,-1.2002,0.70459,0.360107,-0.462891,0.633301,-0.399414,-0.0924683,-0.747559,-1.03125,0.507812,-0.298828,-0.0592957,0.248413,0.134155,0.348877,1.01758,1.23438,-0.303955,-0.028244
178,0,1.52539,0.493652,0.797852,-0.585938,-0.182129,-1.2002,0.70459,0.360107,-0.462891,0.633301,-0.399414,-0.0924683,-0.747559,-1.03125,0.507812,-0.298828,-0.0592957,0.248413,0.134155,0.348877,1.01758,1.23438,-0.303955,-0.028244
179,0,1.52539,0.493652,0.797852,-0.585938,-0.182129,-1.2002,0.70459,0.360107,-0.462891,0.633301,-0.399414,-0.0924683,-0.747559,-1.03125,0.507812,-0.298828,-0.0592957,0.248413,0.134155,0.348877,1.01758,1.23438,-0.303955,-0.028244
180,0,0.587891,-0.0675049,-0.0688477,-1.03516,-2.39258,-1.41016,1.76172,-0.0550537,-1.95117,0.32666,-0.62793,0.976562,-0.983887,-1.80762,-0.19397,-1.24805,2.20312,-0.321289,1.02637,0.428467,0.290039,-1.16113,-0.847656,-0.424805
181,0,0.587891,-0.0675049,-0.0688477,-1.03516,-2.39258,-1.41016,1.76172,-0.0550537,-1.95117,0.32666,-0.62793,0.976562,-0.983887,-1.80762,-0.19397,-1.24805,2.20312,-0.321289,1.02637,0.428467,0.290039,-1.16113,-0.847656,-0.424805
182,0,0.587891,-0.0675049,-0.0688477,-1.03516,-2.39258,-1.41016,1.76172,-0.0550537,-1.95117,0.32666,-0.62793,0.976562,-0.983887,-1.80762,-0.19397,-1.24805,2.20312,-0.321289,1.02637,0.428467,0.290039,-1.16113,-0.847656,-0.424805
183,0,0.586426,0.724609,0.802734,0.00234985,-0.00171375,-0.741699,-0.996094,-1.01953,0.331055,0.462158,-0.247803,1.13867,-2.05664,0.572266,-0.2229,1.04297,0.393311,-1.04395,0.755859,0.0791016,0.840332,-1.91797,1.70996,-2.62109
184,0,0.586426,0.724609,0.802734,0.00234985,-0.00171375,-0.741699,-0.996094,-1.01953,0.331055,0.462158,-0.247803,1.13867,-2.05664,0.572266,-0.2229,1.04297,0.393311,-1.04395,0.755859,0.0791016,0.840332,-1.91797,1.70996,-2.62109
185,0,0.586426,0.724609,0.802734,0.00234985,-0.00171375,-0.741699,-0.996094,-1.01953,0.331055,0.462158,-0.247803,1.13867,-2.05664,0.572266,-0.2229,1.04297,0.393311,-1.04395,0.755859,0.0791016,0.840332,-1.91797,1.70996,-2.62109
186,0,1.3623,0.0253448,-0.13855,1.20801,0.299072,0.0607605,-0.352539,0.591797,0.506348,0.2854,0.209229,-1.19238,1.2002,2.02734,-0.425293,1.43848,0.0224152,1.57812,0.82373,-1.79199,0.0141449,1.00488,-0.373047,-0.772949
187,0,1.3623,0.0253448,-0.13855,1.20801,0.299072,0.0607605,-0.352539,0.591797,0.506348,0.2854,0.209229,-1.19238,1.2002,2.02734,-0.425293,1.43848,0.0224152,1.57812,0.82373,-1.79199,0.0141449,1.00488,-0.373047,-0.772949
188,0,1.3623,0.0253448,-0.13855,1.20801,0.299072,0.0607605,-0.352539,0.591797,0.506348,0.2854,0.209229,-1.19238,1.2002,2.02734,-0.425293,1.43848,0.0224152,1.57812,0.82373,-1.79199,0.0141449,1.00488,-0.373047,-0.772949
189,0,0.168091,-0.0451355,-0.433838,-0.478516,0.300049,0.912109,1.16895,-1.80078,-0.0362549,-0.188721,-1.07031,0.371826,1.36035,1.00098,0.819824,1.42578,-1.2998,-2.02344,-0.663574,-0.514648,1.28223,0.939941,-1.07129,-0.591797
190,0,0.168091,-0.0451355,-0.433838,-0.478516,0.300049,0.912109,1.16895,-1.80078,-0.0362549,-0.188721,-1.07031,0.371826,1.36035,1.00098,0.819824,1.42578,-1.2998,-2.02344,-0.663574,-0.514648,1.28223,0.939941,-1.07129,-0.591797
191,0,0.168091,-0.0451355,-0.433838,-0.478516,0.300049,0.912109,1.16895,-1.80078,-0.0362549,-0.188721,-1.07031,0.371826,1.36035,1.00098,0.819824,1.42578,-1.2998,-2.02344,-0.663574,-0.514648,1.28223,0.939941,-1.07129,-0.591797
192,0,-2.07031,-0.687988,1.12305,0.879395,1.4248,0.657715,0.338867,0.163208,-0.190186,1.30664,2.31836,-0.483887,1.42676,-0.315918,1.49414,-0.861328,0.848633,-1.16504,-0.0825806,0.625977,1.21094,0.697266,0.323975,-0.633789
193,0,-2.07031,-0.687988,1.12305,0.879395,1.4248,0.657715,0.338867,0.163208,-0.190186,1.30664,2.31836,-0.483887,1.42676,-0.315918,1.49414,-0.861328,0.848633,-1.16504,-0.0825806,0.625977,1.21094,0.697266,0.323975,-0.633789
194,0,-2.07031,-0.687988,1.12305,0.879395,1.4248,0.657715,0.338867,0.163208,-0.190186,1.30664,2.31836,-0.483887,1.42676,-0.315918,1.49414,-0.861328,0.848633,-1.16504,-0.0825806,0.625977,1.21094,0.697266,0.323975,-0.633789
195,0,0.452393,0.632812,-0.337402,-1.22754,0.628418,1.10352,-0.927246,-0.0980835,-1.7334,-0.239258,-0.381348,1.90723,2.11328,0.711426,1.01953,0.224365,-1.08594,-0.936035,0.293701,-0.401367,0.350098,0.237915,-0.608887,-0.0213318
196,0,0.452393,0.632812,-0.337402,-1.22754,0.628418,1.10352,-0.927246,-0.0980835,-1.7334,-0.239258,-0.381348,1.90723,2.11328,0.711426,1.01953,0.224365,-1.08594,-0.936035,0.293701,-0.401367,0.350098,0.237915,-0.608887,-0.0213318
197,0,0.452393,0.632812,-0.337402,-1.22754,0.628418,1.10352,-0.927246,-0.0980835,-1.7334,-0.239258,-0.381348,1.90723,2.11328,0.711426,1.01953,0.224365,-1.08594,-0.936035,0.293701,-0.401367,0.350098,0.237915,-0.608887,-0.0213318
198,0,0,1.0166,-1.09473,-1.12695,-0.602539,-0.43335,-0.736816,0.171143,0,-1.7334,0.250732,-1.27832,0.155762,-1.62305,0.0801392,1.03223,0.428955,-0.104675,0.199951,0.535645,0.793945,0.393799,1.01758,0.244873
199,0,0,1.0166,-1.09473,-1.12695,-0.602539,-0.43335,-0.736816,0.171143,0,-1.7334,0.250732,-1.27832,0.155762,-1.62305,0.0801392,1.03223,0.428955,-0.104675,0.199951,0.535645,0.793945,0.393799,1.01758,0.244873
200,0,0,1.0166,-1.09473,-1.12695,-0.602539,-0.43335,-0.736816,0.171143,0,-1.7334,0.250732,-1.27832,0.155762,-1.62305,0.0801392,1.03223,0.428955,-0.104675,0.199951,0.535645,0.793945,0.393799,1.01758,0.244873
201,0,0,0,1.15332,-0.484131,-1.7793,1.35059,-1.69141,0.969238,0,0,-1.7334,-0.486328,1.03613,2.75195,-0.520508,0.510742,1.36328,1.09766,-0.181641,0.364502,-0.149536,-1.11914,-1.08691,-0.348389
202,0,0,0,1.15332,-0.484131,-1.7793,1.35059,-1.69141,0.969238,0,0,-1.7334,-0.486328,1.03613,2.75195,-0.520508,0.510742,1.36328,1.09766,-0.181641,0.364502,-0.149536,-1.11914,-1.08691,-0.348389
203,0,0,0,1.15332,-0.484131,-1.7793,1.35059,-1.69141,0.969238,0,0,-1.7334,-0.486328,1.03613,2.75195,-0.520508,0.510742,1.36328,1.09766,-0.181641,0.364502,-0.149536,-1.11914,-1.08691,-0.348389
204,0,0,0,0,-0.106567,-0.346924,-0.506836,-1.0498,-0.532227,0,0,0,-1.7334,-0.116943,-1.82422,-1.66602,-1.88477,0.344727,-0.463867,0.164429,-0.561035,-0.313477,-0.256348,0.0375671,-1.56836
205,0,0,0,0,-0.106567,-0.346924,-0.506836,-1.0498,-0.532227,0,0,0,-1.7334,-0.116943,-1.82422,-1.66602,-1.88477,0.344727,-0.463867,0.164429,-0.561035,-0.313477,-0.256348,0.0375671,-1.56836
206,0,0,0,0,-0.106567,-0.346924,-0.506836,-1.0498,-0.532227,0,0,0,-1.7334,-0.116943,-1.82422,-1.66602,-1.88477,0.344727,-0.463867,0.164429,-0.561035,-0.313477,-0.256348,0.0375671,-1.56836
207,0,0,0,0,0,1.9707,-0.217529,-0.441406,-0.0736694,0,0,0,0,-1.7334,0.905762,0.678711,-0.588867,0.884766,0.0396729,0.421143,0.518555,-0.141479,2.42383,-0.791016,0.0257568
208,0,0,0,0,0,1.9707,-0.217529,-0.441406,-0.0736694,0,0,0,0,-1.7334,0.905762,0.678711,-0.588867,0.884766,0.0396729,0.421143,0.518555,-0.141479,2.42383,-0.791016,0.0257568
209,0,0,0,0,0,1.9707,-0.217529,-0.441406,-0.0736694,0,0,0,0,-1.7334,0.905762,0.678711,-0.588867,0.884766,0.0396729,0.421143,0.518555,-0.141479,2.42383,-0.791016,0.0257568
210,0,0,0,0,0,0,1.60938,0.276611,-2.82812,0,0,0,0,0,-1.7334,2.26367,-0.811035,0.700684,0.705566,0.769043,0.093811,0.177368,-1.20801,-0.315918,-0.503906
211,0,0,0,0,0,0,1.60938,0.276611,-2.82812,0,0,0,0,0,-1.7334,2.26367,-0.811035,0.700684,0.705566,0.769043,0.093811,0.177368,-1.20801,-0.315918,-0.503906
212,0,0,0,0,0,0,1.60938,0.276611,-2.82812,0,0,0,0,0,-1.7334,2.26367,-0.811035,0.700684,0.705566,0.769043,0.093811,0.177368,-1.20801,-0.315918,-0.503906
213,0,0,0,0,0,0,0,1.30762,-1.56934,0,0,0,0,0,0,-1.7334,0.2052,0.427979,1.41895,-0.416504,1.76172,-2.0293,1.31836,-0.104492,1.58105
214,0,0,0,0,0,0,0,1.30762,-1.56934,0,0,0,0,0,0,-1.7334,0.2052,0.427979,1.41895,-0.416504,1.76172,-2.0293,1.31836,-0.104492,1.58105
215,0,0,0,0,0,0,0,1.30762,-1.56934,0,0,0,0,0,0,-1.7334,0.2052,0.427979,1.41895,-0.416504,1.76172,-2.0293,1.31836,-0.104492,1.58105
216,0,0,0,0,0,0,0,0,0.304688,0,0,0,0,0,0,0,-1.7334,0.0838013,0.661133,0.869629,1.80664,-1.90332,-1.05176,-0.115723,-0.561035
217,0,0,0,0,0,0,0,0,0.304688,0,0,0,0,0,0,0,-1.7334,0.0838013,0.661133,0.869629,1.80664,-1.90332,-1.05176,-0.115723,-0.561035
218,0,0,0,0,0,0,0,0,0.304688,0,0,0,0,0,0,0,-1.7334,0.0838013,0.661133,0.869629,1.80664,-1.90332,-1.05176,-0.115723,-0.561035
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7334,1.29492,-0.433105,-0.278564,1.4248,0.0377808,0.515137,0.179321
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7334,1.29492,-0.433105,-0.278564,1.4248,0.0377808,0.515137,0.179321
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7334,1.29492,-0.433105,-0.278564,1.4248,0.0377808,0.515137,0.179321
