write_count,context,addr,shift_cnt,lane0,lane1,lane2,lane3,lane4,lane5,lane6,lane7,lane8,lane9,lane10,lane11,lane12,lane13,lane14,lane15,lane16,lane17,lane18,lane19,lane20,lane21,lane22,lane23,lane24,lane25,lane26,lane27,lane28,lane29,lane30,lane31
151,1,141,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,145,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,145,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,149,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,149,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1,153,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,153,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1,157,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,157,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2,2,0,37765,-96423,19576,-97492,-89099,-16961,129337,6344,37765,37765,37765,37765,37765,37765,37765,37765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37765,37765,37765,37765,37765,37765,37765,37765,37765,37765,37765,37765,37765,37765,37765,37765
162,2,6,1,-56152,84031,-27308,-71394,-7817,25965,59269,-8732,-56152,-56152,-56152,-56152,-56152,-56152,-56152,-56152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56152,-56152,-56152,-56152,-56152,-56152,-56152,-56152,-56152,-56152,-56152,-56152,-56152,-56152,-56152,-56152
164,2,10,2,-128258,19422,-71922,16984,8769,241968,141530,173991,-128258,-128258,-128258,-128258,-128258,-128258,-128258,-128258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-128258,-128258,-128258,-128258,-128258,-128258,-128258,-128258,-128258,-128258,-128258,-128258,-128258,-128258,-128258,-128258
166,2,14,3,57745,116147,46758,302295,29947,-43361,-68126,-161667,57745,57745,57745,57745,57745,57745,57745,57745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57745,57745,57745,57745,57745,57745,57745,57745,57745,57745,57745,57745,57745,57745,57745,57745
168,2,18,4,-141815,1610,6858,151689,31855,-16090,-55474,126171,-141815,-141815,-141815,-141815,-141815,-141815,-141815,-141815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-141815,-141815,-141815,-141815,-141815,-141815,-141815,-141815,-141815,-141815,-141815,-141815,-141815,-141815,-141815,-141815
170,2,22,5,39514,-66304,79194,52429,24726,129509,125585,-9649,39514,39514,39514,39514,39514,39514,39514,39514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39514,39514,39514,39514,39514,39514,39514,39514,39514,39514,39514,39514,39514,39514,39514,39514
172,2,26,6,162638,-99013,81090,-190294,-33385,124372,254215,66449,162638,162638,162638,162638,162638,162638,162638,162638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162638,162638,162638,162638,162638,162638,162638,162638,162638,162638,162638,162638,162638,162638,162638,162638
174,2,30,7,18735,172806,-34462,-7419,7988,-82447,114913,178898,18735,18735,18735,18735,18735,18735,18735,18735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18735,18735,18735,18735,18735,18735,18735,18735,18735,18735,18735,18735,18735,18735,18735,18735
176,2,34,8,71082,-108333,63519,6083,-121431,58822,74686,73817,71082,71082,71082,71082,71082,71082,71082,71082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71082,71082,71082,71082,71082,71082,71082,71082,71082,71082,71082,71082,71082,71082,71082,71082
178,2,38,9,60781,-16203,-111161,-204484,-144189,-44635,101520,151942,60781,60781,60781,60781,60781,60781,60781,60781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60781,60781,60781,60781,60781,60781,60781,60781,60781,60781,60781,60781,60781,60781,60781,60781
180,2,42,10,67493,42646,201234,-34049,73908,123554,-86214,-4821,67493,67493,67493,67493,67493,67493,67493,67493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67493,67493,67493,67493,67493,67493,67493,67493,67493,67493,67493,67493,67493,67493,67493,67493
182,2,46,11,-31374,4181,-101222,9349,-209156,29131,55709,-56224,-31374,-31374,-31374,-31374,-31374,-31374,-31374,-31374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31374,-31374,-31374,-31374,-31374,-31374,-31374,-31374,-31374,-31374,-31374,-31374,-31374,-31374,-31374,-31374
184,2,50,12,131134,43378,2159,-25653,-37831,101477,59466,-151654,131134,131134,131134,131134,131134,131134,131134,131134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131134,131134,131134,131134,131134,131134,131134,131134,131134,131134,131134,131134,131134,131134,131134,131134
186,2,54,13,102568,49643,170865,120476,109794,87872,81076,37494,102568,102568,102568,102568,102568,102568,102568,102568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102568,102568,102568,102568,102568,102568,102568,102568,102568,102568,102568,102568,102568,102568,102568,102568
188,2,58,14,115731,20525,-68459,56053,11510,-25368,-125496,-110529,115731,115731,115731,115731,115731,115731,115731,115731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2,58,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115731,115731,115731,115731,115731,115731,115731,115731,115731,115731,115731,115731,115731,115731,115731,115731
190,2,62,15,46458,29280,-110356,-75690,-79529,24245,5629,120591,46458,46458,46458,46458,46458,46458,46458,46458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2,62,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46458,46458,46458,46458,46458,46458,46458,46458,46458,46458,46458,46458,46458,46458,46458,46458
192,2,66,16,-285761,166026,116318,-128243,23586,95546,34628,79019,-285761,-285761,-285761,-285761,-285761,-285761,-285761,-285761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-285761,-285761,-285761,-285761,-285761,-285761,-285761,-285761,-285761,-285761,-285761,-285761,-285761,-285761,-285761,-285761
194,2,70,17,136641,-62802,-40604,43558,-104275,157900,88809,-67870,136641,136641,136641,136641,136641,136641,136641,136641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2,70,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136641,136641,136641,136641,136641,136641,136641,136641,136641,136641,136641,136641,136641,136641,136641,136641
196,2,74,18,133186,119496,-214828,145168,139294,11129,119680,-213025,133186,133186,133186,133186,133186,133186,133186,133186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2,74,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133186,133186,133186,133186,133186,133186,133186,133186,133186,133186,133186,133186,133186,133186,133186,133186
198,2,78,19,20615,91284,126868,50050,-70243,38525,-11764,10865,20615,20615,20615,20615,20615,20615,20615,20615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20615,20615,20615,20615,20615,20615,20615,20615,20615,20615,20615,20615,20615,20615,20615,20615
200,2,82,20,-276529,59434,131472,-147080,-44723,-125477,-240655,179930,-276529,-276529,-276529,-276529,-276529,-276529,-276529,-276529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2,82,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-276529,-276529,-276529,-276529,-276529,-276529,-276529,-276529,-276529,-276529,-276529,-276529,-276529,-276529,-276529,-276529
202,2,86,21,-54638,-84475,150164,789,31733,-38277,75216,57536,-54638,-54638,-54638,-54638,-54638,-54638,-54638,-54638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2,86,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54638,-54638,-54638,-54638,-54638,-54638,-54638,-54638,-54638,-54638,-54638,-54638,-54638,-54638,-54638,-54638
204,2,90,22,121921,-2139,91237,73825,42816,-113788,-27994,170461,121921,121921,121921,121921,121921,121921,121921,121921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2,90,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121921,121921,121921,121921,121921,121921,121921,121921,121921,121921,121921,121921,121921,121921,121921,121921
206,2,94,23,258666,-34909,-75193,-38537,15160,128213,-54793,-69991,258666,258666,258666,258666,258666,258666,258666,258666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2,94,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258666,258666,258666,258666,258666,258666,258666,258666,258666,258666,258666,258666,258666,258666,258666,258666
208,2,98,24,19290,133434,-26658,132287,-16001,145958,-96251,-42021,19290,19290,19290,19290,19290,19290,19290,19290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2,98,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19290,19290,19290,19290,19290,19290,19290,19290,19290,19290,19290,19290,19290,19290,19290,19290
210,2,102,25,108599,35803,-136811,-9232,-4300,-170896,-219508,-102760,108599,108599,108599,108599,108599,108599,108599,108599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2,102,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108599,108599,108599,108599,108599,108599,108599,108599,108599,108599,108599,108599,108599,108599,108599,108599
212,2,106,26,-121072,-37239,-135991,48303,-47733,33918,101047,119175,-121072,-121072,-121072,-121072,-121072,-121072,-121072,-121072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2,106,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-121072,-121072,-121072,-121072,-121072,-121072,-121072,-121072,-121072,-121072,-121072,-121072,-121072,-121072,-121072,-121072
214,2,110,27,-77111,-22434,53724,-103508,-77386,-81110,32074,-182543,-77111,-77111,-77111,-77111,-77111,-77111,-77111,-77111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2,110,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77111,-77111,-77111,-77111,-77111,-77111,-77111,-77111,-77111,-77111,-77111,-77111,-77111,-77111,-77111,-77111
216,2,114,28,-44631,5058,-31765,-40004,-94374,55298,122061,43486,-44631,-44631,-44631,-44631,-44631,-44631,-44631,-44631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2,114,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44631,-44631,-44631,-44631,-44631,-44631,-44631,-44631,-44631,-44631,-44631,-44631,-44631,-44631,-44631,-44631
218,2,118,29,-39304,-58964,88408,-21741,204321,166774,83433,7227,-39304,-39304,-39304,-39304,-39304,-39304,-39304,-39304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2,118,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39304,-39304,-39304,-39304,-39304,-39304,-39304,-39304,-39304,-39304,-39304,-39304,-39304,-39304,-39304,-39304
220,2,122,30,65963,34684,-221237,-24411,51060,-15469,-30964,-94682,65963,65963,65963,65963,65963,65963,65963,65963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2,122,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65963,65963,65963,65963,65963,65963,65963,65963,65963,65963,65963,65963,65963,65963,65963,65963
222,2,126,31,19751,168123,-39193,50772,110266,420093,-44418,44726,19751,19751,19751,19751,19751,19751,19751,19751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2,126,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19751,19751,19751,19751,19751,19751,19751,19751,19751,19751,19751,19751,19751,19751,19751,19751
224,2,130,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2,130,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2,134,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2,134,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2,138,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2,138,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2,142,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2,142,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2,146,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2,146,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2,150,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2,150,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2,154,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2,154,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2,158,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2,158,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,3,3,0,104567,123284,-12248,-24144,-14007,-69319,-67672,29788,104567,104567,104567,104567,104567,104567,104567,104567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104567,104567,104567,104567,104567,104567,104567,104567,104567,104567,104567,104567,104567,104567,104567,104567
242,3,7,1,61746,62458,87238,80584,-69060,-43509,-134233,174293,61746,61746,61746,61746,61746,61746,61746,61746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61746,61746,61746,61746,61746,61746,61746,61746,61746,61746,61746,61746,61746,61746,61746,61746
244,3,11,2,106436,35631,300842,90550,60321,-76096,244234,143319,106436,106436,106436,106436,106436,106436,106436,106436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106436,106436,106436,106436,106436,106436,106436,106436,106436,106436,106436,106436,106436,106436,106436,106436
246,3,15,3,100867,26187,40403,-128929,-102836,-187631,62524,-30448,100867,100867,100867,100867,100867,100867,100867,100867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100867,100867,100867,100867,100867,100867,100867,100867,100867,100867,100867,100867,100867,100867,100867,100867
248,3,19,4,-1832,-90189,-15131,154863,17716,640,10208,17003,-1832,-1832,-1832,-1832,-1832,-1832,-1832,-1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,3,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1832,-1832,-1832,-1832,-1832,-1832,-1832,-1832,-1832,-1832,-1832,-1832,-1832,-1832,-1832,-1832
250,3,23,5,-89856,63226,117087,40615,-82677,23455,-116223,-4704,-89856,-89856,-89856,-89856,-89856,-89856,-89856,-89856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,3,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89856,-89856,-89856,-89856,-89856,-89856,-89856,-89856,-89856,-89856,-89856,-89856,-89856,-89856,-89856,-89856
252,3,27,6,1006,-50227,-30831,-83061,56710,37380,-125223,-94863,1006,1006,1006,1006,1006,1006,1006,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,3,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006
254,3,31,7,-79940,-81967,-266115,30073,-58950,51840,-36807,99097,-79940,-79940,-79940,-79940,-79940,-79940,-79940,-79940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,3,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79940,-79940,-79940,-79940,-79940,-79940,-79940,-79940,-79940,-79940,-79940,-79940,-79940,-79940,-79940,-79940
256,3,35,8,133807,-128706,25932,-104782,-256718,22596,94692,-108312,133807,133807,133807,133807,133807,133807,133807,133807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133807,133807,133807,133807,133807,133807,133807,133807,133807,133807,133807,133807,133807,133807,133807,133807
258,3,39,9,-15985,2721,-61811,16417,37842,-89132,7271,125237,-15985,-15985,-15985,-15985,-15985,-15985,-15985,-15985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,3,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15985,-15985,-15985,-15985,-15985,-15985,-15985,-15985,-15985,-15985,-15985,-15985,-15985,-15985,-15985,-15985
260,3,43,10,-45993,33786,-102465,-18776,-54672,22725,67397,-49490,-45993,-45993,-45993,-45993,-45993,-45993,-45993,-45993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,3,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45993,-45993,-45993,-45993,-45993,-45993,-45993,-45993,-45993,-45993,-45993,-45993,-45993,-45993,-45993,-45993
262,3,47,11,-60561,-278,-1107,-42599,-43622,-82942,-44875,-15364,-60561,-60561,-60561,-60561,-60561,-60561,-60561,-60561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,3,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60561,-60561,-60561,-60561,-60561,-60561,-60561,-60561,-60561,-60561,-60561,-60561,-60561,-60561,-60561,-60561
264,3,51,12,83809,72767,197471,-29422,16837,-48405,188721,-7762,83809,83809,83809,83809,83809,83809,83809,83809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,3,51,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83809,83809,83809,83809,83809,83809,83809,83809,83809,83809,83809,83809,83809,83809,83809,83809
266,3,55,13,-168057,73268,45089,105930,-142860,150754,-41151,113860,-168057,-168057,-168057,-168057,-168057,-168057,-168057,-168057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,3,55,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-168057,-168057,-168057,-168057,-168057,-168057,-168057,-168057,-168057,-168057,-168057,-168057,-168057,-168057,-168057,-168057
268,3,59,14,6581,-21098,-133646,-98806,104227,-201063,-39576,24645,6581,6581,6581,6581,6581,6581,6581,6581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,3,59,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6581,6581,6581,6581,6581,6581,6581,6581,6581,6581,6581,6581,6581,6581,6581,6581
270,3,63,15,111581,76461,41924,55156,-1497,-201581,-24557,-26852,111581,111581,111581,111581,111581,111581,111581,111581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,3,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111581,111581,111581,111581,111581,111581,111581,111581,111581,111581,111581,111581,111581,111581,111581,111581
272,3,67,16,2869,19842,-96305,-73182,128935,-163560,220799,-29114,2869,2869,2869,2869,2869,2869,2869,2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,3,67,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869
274,3,71,17,126385,55206,187707,-102355,143793,158850,-242120,-120469,126385,126385,126385,126385,126385,126385,126385,126385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,3,71,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126385,126385,126385,126385,126385,126385,126385,126385,126385,126385,126385,126385,126385,126385,126385,126385
276,3,75,18,41595,50870,127643,177090,-151472,58963,11688,267964,41595,41595,41595,41595,41595,41595,41595,41595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,3,75,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41595,41595,41595,41595,41595,41595,41595,41595,41595,41595,41595,41595,41595,41595,41595,41595
278,3,79,19,-9049,143998,20029,18905,-38859,-135110,-100428,-77948,-9049,-9049,-9049,-9049,-9049,-9049,-9049,-9049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,3,79,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9049,-9049,-9049,-9049,-9049,-9049,-9049,-9049,-9049,-9049,-9049,-9049,-9049,-9049,-9049,-9049
280,3,83,20,-31117,170202,-103173,-178598,-108214,-24178,-110745,71337,-31117,-31117,-31117,-31117,-31117,-31117,-31117,-31117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,3,83,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31117,-31117,-31117,-31117,-31117,-31117,-31117,-31117,-31117,-31117,-31117,-31117,-31117,-31117,-31117,-31117
282,3,87,21,-105022,-55028,-172026,69501,49181,-2604,8668,-490,-105022,-105022,-105022,-105022,-105022,-105022,-105022,-105022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,3,87,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-105022,-105022,-105022,-105022,-105022,-105022,-105022,-105022,-105022,-105022,-105022,-105022,-105022,-105022,-105022,-105022
284,3,91,22,-149567,30813,-29768,-33883,-163634,1060,-146744,36204,-149567,-149567,-149567,-149567,-149567,-149567,-149567,-149567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,3,91,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-149567,-149567,-149567,-149567,-149567,-149567,-149567,-149567,-149567,-149567,-149567,-149567,-149567,-149567,-149567,-149567
286,3,95,23,62762,128209,45093,277590,-94687,-100038,-3166,-197048,62762,62762,62762,62762,62762,62762,62762,62762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,3,95,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62762,62762,62762,62762,62762,62762,62762,62762,62762,62762,62762,62762,62762,62762,62762,62762
288,3,99,24,86432,-44491,6502,33689,33497,81245,-23031,20580,86432,86432,86432,86432,86432,86432,86432,86432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,3,99,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86432,86432,86432,86432,86432,86432,86432,86432,86432,86432,86432,86432,86432,86432,86432,86432
290,3,103,25,62711,-24158,25341,24361,-17839,-199747,-103147,55185,62711,62711,62711,62711,62711,62711,62711,62711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,3,103,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62711,62711,62711,62711,62711,62711,62711,62711,62711,62711,62711,62711,62711,62711,62711,62711
292,3,107,26,-89039,-170529,-76218,111322,35118,-126418,-74706,283494,-89039,-89039,-89039,-89039,-89039,-89039,-89039,-89039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,3,107,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89039,-89039,-89039,-89039,-89039,-89039,-89039,-89039,-89039,-89039,-89039,-89039,-89039,-89039,-89039,-89039
294,3,111,27,135437,28795,123661,-24461,85706,72358,-24416,-273721,135437,135437,135437,135437,135437,135437,135437,135437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,3,111,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135437,135437,135437,135437,135437,135437,135437,135437,135437,135437,135437,135437,135437,135437,135437,135437
296,3,115,28,-162059,52518,125429,-23827,190282,-159994,-35326,72682,-162059,-162059,-162059,-162059,-162059,-162059,-162059,-162059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,3,115,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-162059,-162059,-162059,-162059,-162059,-162059,-162059,-162059,-162059,-162059,-162059,-162059,-162059,-162059,-162059,-162059
298,3,119,29,-71875,-25643,-67024,-49505,186153,49515,145731,-73575,-71875,-71875,-71875,-71875,-71875,-71875,-71875,-71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,3,119,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71875,-71875,-71875,-71875,-71875,-71875,-71875,-71875,-71875,-71875,-71875,-71875,-71875,-71875,-71875,-71875
300,3,123,30,121406,-40744,-86738,-50745,-138509,9433,-90871,-54383,121406,121406,121406,121406,121406,121406,121406,121406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,3,123,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121406,121406,121406,121406,121406,121406,121406,121406,121406,121406,121406,121406,121406,121406,121406,121406
302,3,127,31,-184228,-4011,8489,-27566,85804,123058,-5310,-49594,-184228,-184228,-184228,-184228,-184228,-184228,-184228,-184228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
