write_count,context,addr,shift_cnt,lane0,lane1,lane2,lane3,lane4,lane5,lane6,lane7,lane8,lane9,lane10,lane11,lane12,lane13,lane14,lane15,lane16,lane17,lane18,lane19,lane20,lane21,lane22,lane23,lane24,lane25,lane26,lane27,lane28,lane29,lane30,lane31
149,1,137,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,141,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,141,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,145,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,145,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,149,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,149,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1,153,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,153,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1,157,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,157,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2,2,0,39029,49123,-28071,-53351,33429,81667,9241,-85801,39029,39029,39029,39029,39029,39029,39029,39029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39029,39029,39029,39029,39029,39029,39029,39029,39029,39029,39029,39029,39029,39029,39029,39029
162,2,6,1,53054,-36547,-75974,34841,8021,-15327,152277,-113196,53054,53054,53054,53054,53054,53054,53054,53054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53054,53054,53054,53054,53054,53054,53054,53054,53054,53054,53054,53054,53054,53054,53054,53054
164,2,10,2,-19659,-26365,22393,129232,-1871,105366,19872,151161,-19659,-19659,-19659,-19659,-19659,-19659,-19659,-19659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19659,-19659,-19659,-19659,-19659,-19659,-19659,-19659,-19659,-19659,-19659,-19659,-19659,-19659,-19659,-19659
166,2,14,3,-160246,-74130,-2054,-11283,112882,-24198,46513,85248,-160246,-160246,-160246,-160246,-160246,-160246,-160246,-160246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-160246,-160246,-160246,-160246,-160246,-160246,-160246,-160246,-160246,-160246,-160246,-160246,-160246,-160246,-160246,-160246
168,2,18,4,65033,81252,65338,-65390,121145,112188,-95059,-34616,65033,65033,65033,65033,65033,65033,65033,65033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65033,65033,65033,65033,65033,65033,65033,65033,65033,65033,65033,65033,65033,65033,65033,65033
170,2,22,5,-6482,-62569,-88204,23686,49184,29970,-73396,38255,-6482,-6482,-6482,-6482,-6482,-6482,-6482,-6482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6482,-6482,-6482,-6482,-6482,-6482,-6482,-6482,-6482,-6482,-6482,-6482,-6482,-6482,-6482,-6482
172,2,26,6,73245,-658,31885,16809,-16969,-52152,80003,-38067,73245,73245,73245,73245,73245,73245,73245,73245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73245,73245,73245,73245,73245,73245,73245,73245,73245,73245,73245,73245,73245,73245,73245,73245
174,2,30,7,5198,-79788,23506,84092,121899,16226,13960,8452,5198,5198,5198,5198,5198,5198,5198,5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198
176,2,34,8,-1805,-56612,-119722,10867,33740,82769,35859,-44252,-1805,-1805,-1805,-1805,-1805,-1805,-1805,-1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1805,-1805,-1805,-1805,-1805,-1805,-1805,-1805,-1805,-1805,-1805,-1805,-1805,-1805,-1805,-1805
178,2,38,9,-126019,-91666,53623,-2466,-39786,7521,2943,-592,-126019,-126019,-126019,-126019,-126019,-126019,-126019,-126019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126019,-126019,-126019,-126019,-126019,-126019,-126019,-126019,-126019,-126019,-126019,-126019,-126019,-126019,-126019,-126019
180,2,42,10,-27516,-76336,-18238,44254,2188,59412,-16678,32000,-27516,-27516,-27516,-27516,-27516,-27516,-27516,-27516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27516,-27516,-27516,-27516,-27516,-27516,-27516,-27516,-27516,-27516,-27516,-27516,-27516,-27516,-27516,-27516
182,2,46,11,17642,92735,-51452,77664,60796,97440,39805,6768,17642,17642,17642,17642,17642,17642,17642,17642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17642,17642,17642,17642,17642,17642,17642,17642,17642,17642,17642,17642,17642,17642,17642,17642
184,2,50,12,16406,-29222,33385,125775,11706,-66024,-38937,8526,16406,16406,16406,16406,16406,16406,16406,16406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16406,16406,16406,16406,16406,16406,16406,16406,16406,16406,16406,16406,16406,16406,16406,16406
186,2,54,13,-20109,62631,16736,147818,-107716,53390,7320,41375,-20109,-20109,-20109,-20109,-20109,-20109,-20109,-20109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20109,-20109,-20109,-20109,-20109,-20109,-20109,-20109,-20109,-20109,-20109,-20109,-20109,-20109,-20109,-20109
188,2,58,14,9635,42661,21820,55766,76549,46714,-32304,-19823,9635,9635,9635,9635,9635,9635,9635,9635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2,58,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635,9635
190,2,62,15,94784,-23682,67799,-6939,100,-46203,-16010,59278,94784,94784,94784,94784,94784,94784,94784,94784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2,62,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94784,94784,94784,94784,94784,94784,94784,94784,94784,94784,94784,94784,94784,94784,94784,94784
192,2,66,16,-38746,-7312,-46571,22341,9133,16066,48509,863,-38746,-38746,-38746,-38746,-38746,-38746,-38746,-38746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38746,-38746,-38746,-38746,-38746,-38746,-38746,-38746,-38746,-38746,-38746,-38746,-38746,-38746,-38746,-38746
194,2,70,17,16586,-103700,10557,40480,-4776,-84343,-59173,77935,16586,16586,16586,16586,16586,16586,16586,16586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2,70,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16586,16586,16586,16586,16586,16586,16586,16586,16586,16586,16586,16586,16586,16586,16586,16586
196,2,74,18,103806,-53,-19843,-45453,83544,51862,-10407,82317,103806,103806,103806,103806,103806,103806,103806,103806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2,74,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103806,103806,103806,103806,103806,103806,103806,103806,103806,103806,103806,103806,103806,103806,103806,103806
198,2,78,19,-28828,199449,86581,90448,11914,-49582,-39383,-57213,-28828,-28828,-28828,-28828,-28828,-28828,-28828,-28828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2,78,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28828,-28828,-28828,-28828,-28828,-28828,-28828,-28828,-28828,-28828,-28828,-28828,-28828,-28828,-28828,-28828
200,2,82,20,52680,-55285,26365,73832,-10945,51449,-18153,64972,52680,52680,52680,52680,52680,52680,52680,52680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2,82,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52680,52680,52680,52680,52680,52680,52680,52680,52680,52680,52680,52680,52680,52680,52680,52680
202,2,86,21,-38299,7366,56446,338,35908,-6463,21735,33217,-38299,-38299,-38299,-38299,-38299,-38299,-38299,-38299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2,86,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38299,-38299,-38299,-38299,-38299,-38299,-38299,-38299,-38299,-38299,-38299,-38299,-38299,-38299,-38299,-38299
204,2,90,22,22241,87953,-7768,24946,-53525,40391,-21202,25543,22241,22241,22241,22241,22241,22241,22241,22241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2,90,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22241,22241,22241,22241,22241,22241,22241,22241,22241,22241,22241,22241,22241,22241,22241,22241
206,2,94,23,128550,57328,126453,18996,-1679,85517,65979,52038,128550,128550,128550,128550,128550,128550,128550,128550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2,94,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128550,128550,128550,128550,128550,128550,128550,128550,128550,128550,128550,128550,128550,128550,128550,128550
208,2,98,24,-47227,21994,-78939,44128,21784,59348,-150283,168080,-47227,-47227,-47227,-47227,-47227,-47227,-47227,-47227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2,98,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47227,-47227,-47227,-47227,-47227,-47227,-47227,-47227,-47227,-47227,-47227,-47227,-47227,-47227,-47227,-47227
210,2,102,25,37825,126619,-4084,-54526,19497,106226,-16545,33230,37825,37825,37825,37825,37825,37825,37825,37825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2,102,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37825,37825,37825,37825,37825,37825,37825,37825,37825,37825,37825,37825,37825,37825,37825,37825
212,2,106,26,-53116,-7872,96003,39881,-29152,-55260,-49958,-21419,-53116,-53116,-53116,-53116,-53116,-53116,-53116,-53116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2,106,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53116,-53116,-53116,-53116,-53116,-53116,-53116,-53116,-53116,-53116,-53116,-53116,-53116,-53116,-53116,-53116
214,2,110,27,-45442,-23134,56133,25782,97508,28893,-276,-71211,-45442,-45442,-45442,-45442,-45442,-45442,-45442,-45442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2,110,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45442,-45442,-45442,-45442,-45442,-45442,-45442,-45442,-45442,-45442,-45442,-45442,-45442,-45442,-45442,-45442
216,2,114,28,27190,-14815,3507,-34687,20606,5344,8282,43176,27190,27190,27190,27190,27190,27190,27190,27190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2,114,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27190,27190,27190,27190,27190,27190,27190,27190,27190,27190,27190,27190,27190,27190,27190,27190
218,2,118,29,-18744,-17631,43288,71140,-59277,21063,-57818,79587,-18744,-18744,-18744,-18744,-18744,-18744,-18744,-18744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2,118,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18744,-18744,-18744,-18744,-18744,-18744,-18744,-18744,-18744,-18744,-18744,-18744,-18744,-18744,-18744,-18744
220,2,122,30,-17103,-158455,34076,58712,-38029,-23751,-71865,-27634,-17103,-17103,-17103,-17103,-17103,-17103,-17103,-17103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2,122,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17103,-17103,-17103,-17103,-17103,-17103,-17103,-17103,-17103,-17103,-17103,-17103,-17103,-17103,-17103,-17103
222,2,126,31,22013,-41986,-10602,-13575,81924,15842,-27554,-102149,22013,22013,22013,22013,22013,22013,22013,22013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2,126,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22013,22013,22013,22013,22013,22013,22013,22013,22013,22013,22013,22013,22013,22013,22013,22013
224,2,130,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2,130,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2,134,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2,134,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2,138,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2,138,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2,142,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2,142,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2,146,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2,146,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2,150,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2,150,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2,154,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2,154,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2,158,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2,158,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,3,3,0,37398,-37108,-57286,-61436,-125009,-13662,-73861,77593,37398,37398,37398,37398,37398,37398,37398,37398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37398,37398,37398,37398,37398,37398,37398,37398,37398,37398,37398,37398,37398,37398,37398,37398
242,3,7,1,-129344,-10894,9062,56198,-53414,8714,82248,-70019,-129344,-129344,-129344,-129344,-129344,-129344,-129344,-129344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-129344,-129344,-129344,-129344,-129344,-129344,-129344,-129344,-129344,-129344,-129344,-129344,-129344,-129344,-129344,-129344
244,3,11,2,-47891,-124971,107074,-81067,-82963,-47154,213456,115429,-47891,-47891,-47891,-47891,-47891,-47891,-47891,-47891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47891,-47891,-47891,-47891,-47891,-47891,-47891,-47891,-47891,-47891,-47891,-47891,-47891,-47891,-47891,-47891
246,3,15,3,33354,-101465,67999,-66801,-65655,36038,53494,-79008,33354,33354,33354,33354,33354,33354,33354,33354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33354,33354,33354,33354,33354,33354,33354,33354,33354,33354,33354,33354,33354,33354,33354,33354
248,3,19,4,-17179,-21993,-50889,-26012,16654,-46086,-33475,-41185,-17179,-17179,-17179,-17179,-17179,-17179,-17179,-17179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,3,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17179,-17179,-17179,-17179,-17179,-17179,-17179,-17179,-17179,-17179,-17179,-17179,-17179,-17179,-17179,-17179
250,3,23,5,66679,-27337,-109144,-11490,-29290,115837,19989,-53216,66679,66679,66679,66679,66679,66679,66679,66679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,3,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66679,66679,66679,66679,66679,66679,66679,66679,66679,66679,66679,66679,66679,66679,66679,66679
252,3,27,6,-28590,120990,-39603,74116,-24549,-137681,52224,17851,-28590,-28590,-28590,-28590,-28590,-28590,-28590,-28590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,3,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28590,-28590,-28590,-28590,-28590,-28590,-28590,-28590,-28590,-28590,-28590,-28590,-28590,-28590,-28590,-28590
254,3,31,7,-155829,-76824,94229,95540,-84958,-113301,-45776,28324,-155829,-155829,-155829,-155829,-155829,-155829,-155829,-155829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,3,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155829,-155829,-155829,-155829,-155829,-155829,-155829,-155829,-155829,-155829,-155829,-155829,-155829,-155829,-155829,-155829
256,3,35,8,96913,-119270,-33542,115102,-57614,170294,-26441,-50220,96913,96913,96913,96913,96913,96913,96913,96913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96913,96913,96913,96913,96913,96913,96913,96913,96913,96913,96913,96913,96913,96913,96913,96913
258,3,39,9,104912,57407,3892,-44248,61667,125584,-43894,-40963,104912,104912,104912,104912,104912,104912,104912,104912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,3,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912,104912
260,3,43,10,78599,-127884,-127262,-32106,-21556,-3197,81195,10922,78599,78599,78599,78599,78599,78599,78599,78599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,3,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78599,78599,78599,78599,78599,78599,78599,78599,78599,78599,78599,78599,78599,78599,78599,78599
262,3,47,11,10628,-27297,-25560,-42486,12760,-6026,-1922,64933,10628,10628,10628,10628,10628,10628,10628,10628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,3,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628
264,3,51,12,-60905,28003,70142,53064,-40114,54429,22308,-9870,-60905,-60905,-60905,-60905,-60905,-60905,-60905,-60905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,3,51,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60905,-60905,-60905,-60905,-60905,-60905,-60905,-60905,-60905,-60905,-60905,-60905,-60905,-60905,-60905,-60905
266,3,55,13,44509,-36031,-67399,-120042,-30677,-68631,57211,121617,44509,44509,44509,44509,44509,44509,44509,44509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,3,55,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44509,44509,44509,44509,44509,44509,44509,44509,44509,44509,44509,44509,44509,44509,44509,44509
268,3,59,14,101970,-23261,-67077,11375,30309,16214,-123641,16804,101970,101970,101970,101970,101970,101970,101970,101970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,3,59,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101970,101970,101970,101970,101970,101970,101970,101970,101970,101970,101970,101970,101970,101970,101970,101970
270,3,63,15,16489,50488,-23955,26873,12696,-107442,34116,41672,16489,16489,16489,16489,16489,16489,16489,16489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,3,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16489,16489,16489,16489,16489,16489,16489,16489,16489,16489,16489,16489,16489,16489,16489,16489
272,3,67,16,34692,-27379,5296,-1535,-67027,-46667,9991,-12133,34692,34692,34692,34692,34692,34692,34692,34692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,3,67,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34692,34692,34692,34692,34692,34692,34692,34692,34692,34692,34692,34692,34692,34692,34692,34692
274,3,71,17,-13813,11385,82944,-14313,47239,66985,-95565,-45869,-13813,-13813,-13813,-13813,-13813,-13813,-13813,-13813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,3,71,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13813,-13813,-13813,-13813,-13813,-13813,-13813,-13813,-13813,-13813,-13813,-13813,-13813,-13813,-13813,-13813
276,3,75,18,36080,21337,8042,65191,-66107,75724,-100065,8777,36080,36080,36080,36080,36080,36080,36080,36080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,3,75,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36080,36080,36080,36080,36080,36080,36080,36080,36080,36080,36080,36080,36080,36080,36080,36080
278,3,79,19,72623,10119,-47679,-28776,43591,-19885,21102,36842,72623,72623,72623,72623,72623,72623,72623,72623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,3,79,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72623,72623,72623,72623,72623,72623,72623,72623,72623,72623,72623,72623,72623,72623,72623,72623
280,3,83,20,-19058,-81005,-10471,103679,-28277,43366,-39588,61570,-19058,-19058,-19058,-19058,-19058,-19058,-19058,-19058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,3,83,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19058,-19058,-19058,-19058,-19058,-19058,-19058,-19058,-19058,-19058,-19058,-19058,-19058,-19058,-19058,-19058
282,3,87,21,-100726,87695,109289,-108462,455,-75115,-60102,-13249,-100726,-100726,-100726,-100726,-100726,-100726,-100726,-100726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,3,87,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100726,-100726,-100726,-100726,-100726,-100726,-100726,-100726,-100726,-100726,-100726,-100726,-100726,-100726,-100726,-100726
284,3,91,22,-130384,22678,-33206,-79969,62784,102154,-25523,24484,-130384,-130384,-130384,-130384,-130384,-130384,-130384,-130384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,3,91,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130384,-130384,-130384,-130384,-130384,-130384,-130384,-130384,-130384,-130384,-130384,-130384,-130384,-130384,-130384,-130384
286,3,95,23,53873,-14437,-6600,35977,-87348,-121649,92218,41249,53873,53873,53873,53873,53873,53873,53873,53873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,3,95,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53873,53873,53873,53873,53873,53873,53873,53873,53873,53873,53873,53873,53873,53873,53873,53873
288,3,99,24,-64559,-27667,-28813,46009,63701,29822,4649,-51556,-64559,-64559,-64559,-64559,-64559,-64559,-64559,-64559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,3,99,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64559,-64559,-64559,-64559,-64559,-64559,-64559,-64559,-64559,-64559,-64559,-64559,-64559,-64559,-64559,-64559
290,3,103,25,-137444,17800,33123,3414,-72080,-66577,-36066,-42647,-137444,-137444,-137444,-137444,-137444,-137444,-137444,-137444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,3,103,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-137444,-137444,-137444,-137444,-137444,-137444,-137444,-137444,-137444,-137444,-137444,-137444,-137444,-137444,-137444,-137444
292,3,107,26,-56994,77313,44944,44511,63708,962,149987,-99426,-56994,-56994,-56994,-56994,-56994,-56994,-56994,-56994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,3,107,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56994,-56994,-56994,-56994,-56994,-56994,-56994,-56994,-56994,-56994,-56994,-56994,-56994,-56994,-56994,-56994
294,3,111,27,-190112,45701,77257,-113420,7557,11324,9651,-59291,-190112,-190112,-190112,-190112,-190112,-190112,-190112,-190112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,3,111,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-190112,-190112,-190112,-190112,-190112,-190112,-190112,-190112,-190112,-190112,-190112,-190112,-190112,-190112,-190112,-190112
296,3,115,28,-129690,-47648,31330,-76069,-37000,-175881,-17915,-85337,-129690,-129690,-129690,-129690,-129690,-129690,-129690,-129690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,3,115,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-129690,-129690,-129690,-129690,-129690,-129690,-129690,-129690,-129690,-129690,-129690,-129690,-129690,-129690,-129690,-129690
298,3,119,29,-21523,126035,-26538,-93677,30162,-189361,88622,70636,-21523,-21523,-21523,-21523,-21523,-21523,-21523,-21523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,3,119,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21523,-21523,-21523,-21523,-21523,-21523,-21523,-21523,-21523,-21523,-21523,-21523,-21523,-21523,-21523,-21523
