count,context,act0,act1,act2,act3,act4,act5,act6,act7,wei0,wei1,wei2,wei3,wei4,wei5,wei6,wei7,wei8,wei9,wei10,wei11,wei12,wei13,wei14,wei15
168,0,-29312,-7484,14593,26846,9090,-4977,-25774,-22477,-30192,-30832,-9679,28091,5984,-32649,31049,29885,20391,-21452,-21,-2165,-7092,900,28878,-30359
169,0,-29312,-7484,14593,26846,9090,-4977,-25774,-22477,-30192,-30832,-9679,28091,5984,-32649,31049,29885,20391,-21452,-21,-2165,-7092,900,28878,-30359
170,0,-29312,-7484,14593,26846,9090,-4977,-25774,-22477,-30192,-30832,-9679,28091,5984,-32649,31049,29885,20391,-21452,-21,-2165,-7092,900,28878,-30359
171,0,-26621,15522,-12996,7580,4537,32507,-3152,4205,-29961,4650,17602,1504,32648,24567,27054,-5755,-7907,17646,9096,5528,30570,17116,1624,32756
172,0,-26621,15522,-12996,7580,4537,32507,-3152,4205,-29961,4650,17602,1504,32648,24567,27054,-5755,-7907,17646,9096,5528,30570,17116,1624,32756
173,0,-26621,15522,-12996,7580,4537,32507,-3152,4205,-29961,4650,17602,1504,32648,24567,27054,-5755,-7907,17646,9096,5528,30570,17116,1624,32756
174,0,25374,19632,-9259,-11448,18059,-30363,21365,-15356,27961,24403,-5884,-7320,28067,6275,-27404,18578,13192,-4087,17411,14469,22276,19533,14957,27645
175,0,25374,19632,-9259,-11448,18059,-30363,21365,-15356,27961,24403,-5884,-7320,28067,6275,-27404,18578,13192,-4087,17411,14469,22276,19533,14957,27645
176,0,25374,19632,-9259,-11448,18059,-30363,21365,-15356,27961,24403,-5884,-7320,28067,6275,-27404,18578,13192,-4087,17411,14469,22276,19533,14957,27645
177,0,3801,-30821,7617,-28259,-13308,29178,13858,-25370,-2283,-19495,-2175,27740,-447,2125,7473,-1198,-3797,-12728,-25252,-21116,-11926,14230,30991,25388
178,0,3801,-30821,7617,-28259,-13308,29178,13858,-25370,-2283,-19495,-2175,27740,-447,2125,7473,-1198,-3797,-12728,-25252,-21116,-11926,14230,30991,25388
179,0,3801,-30821,7617,-28259,-13308,29178,13858,-25370,-2283,-19495,-2175,27740,-447,2125,7473,-1198,-3797,-12728,-25252,-21116,-11926,14230,30991,25388
180,0,9801,-20911,27520,26349,9298,18286,9457,-9237,-30591,12783,-9534,-24879,-4218,3764,-17475,-3508,-4020,-32552,-17179,-5057,-21228,7060,7501,72
181,0,9801,-20911,27520,26349,9298,18286,9457,-9237,-30591,12783,-9534,-24879,-4218,3764,-17475,-3508,-4020,-32552,-17179,-5057,-21228,7060,7501,72
182,0,9801,-20911,27520,26349,9298,18286,9457,-9237,-30591,12783,-9534,-24879,-4218,3764,-17475,-3508,-4020,-32552,-17179,-5057,-21228,7060,7501,72
183,0,-3760,6636,7955,606,6777,3044,402,25203,21674,-11555,16080,27054,17018,17768,4754,-18880,-23846,-12648,15573,14782,5976,-31004,16095,32199
184,0,-3760,6636,7955,606,6777,3044,402,25203,21674,-11555,16080,27054,17018,17768,4754,-18880,-23846,-12648,15573,14782,5976,-31004,16095,32199
185,0,-3760,6636,7955,606,6777,3044,402,25203,21674,-11555,16080,27054,17018,17768,4754,-18880,-23846,-12648,15573,14782,5976,-31004,16095,32199
186,0,-25268,5721,-26900,8432,-16754,-30609,-10142,2,1377,32488,13563,-8584,-8657,-28598,1003,-12585,2797,1580,-32478,-30128,25362,-532,-5825,20047
187,0,-25268,5721,-26900,8432,-16754,-30609,-10142,2,1377,32488,13563,-8584,-8657,-28598,1003,-12585,2797,1580,-32478,-30128,25362,-532,-5825,20047
188,0,-25268,5721,-26900,8432,-16754,-30609,-10142,2,1377,32488,13563,-8584,-8657,-28598,1003,-12585,2797,1580,-32478,-30128,25362,-532,-5825,20047
189,0,-13405,-18305,-14483,-21671,-18235,18627,13385,-793,-18590,29415,-3531,1205,-19293,-26049,27042,-1109,-15262,-5665,15442,12050,24767,18828,19966,13103
190,0,-13405,-18305,-14483,-21671,-18235,18627,13385,-793,-18590,29415,-3531,1205,-19293,-26049,27042,-1109,-15262,-5665,15442,12050,24767,18828,19966,13103
191,0,-13405,-18305,-14483,-21671,-18235,18627,13385,-793,-18590,29415,-3531,1205,-19293,-26049,27042,-1109,-15262,-5665,15442,12050,24767,18828,19966,13103
192,0,23364,-31748,-20569,27183,-32600,-31124,576,25893,17684,23625,4760,6345,10294,28031,11858,-1552,-4408,-18518,-14132,8739,30301,-20535,-3034,31849
193,0,23364,-31748,-20569,27183,-32600,-31124,576,25893,17684,23625,4760,6345,10294,28031,11858,-1552,-4408,-18518,-14132,8739,30301,-20535,-3034,31849
194,0,23364,-31748,-20569,27183,-32600,-31124,576,25893,17684,23625,4760,6345,10294,28031,11858,-1552,-4408,-18518,-14132,8739,30301,-20535,-3034,31849
195,0,21642,-17167,7601,4499,-2008,25516,-3983,-19245,-16657,22099,-27233,-14944,14799,-12143,-30456,14234,-1741,8842,8649,-8464,18601,-24192,4699,1467
196,0,21642,-17167,7601,4499,-2008,25516,-3983,-19245,-16657,22099,-27233,-14944,14799,-12143,-30456,14234,-1741,8842,8649,-8464,18601,-24192,4699,1467
197,0,21642,-17167,7601,4499,-2008,25516,-3983,-19245,-16657,22099,-27233,-14944,14799,-12143,-30456,14234,-1741,8842,8649,-8464,18601,-24192,4699,1467
198,0,0,5148,-11543,-25420,-18134,-27864,30763,-28232,0,-16657,2570,-9046,3513,-29386,23093,-7313,9202,-31386,18721,14015,6725,1578,7100,-17338
199,0,0,5148,-11543,-25420,-18134,-27864,30763,-28232,0,-16657,2570,-9046,3513,-29386,23093,-7313,9202,-31386,18721,14015,6725,1578,7100,-17338
200,0,0,5148,-11543,-25420,-18134,-27864,30763,-28232,0,-16657,2570,-9046,3513,-29386,23093,-7313,9202,-31386,18721,14015,6725,1578,7100,-17338
201,0,0,0,-13187,4629,3774,-25637,-31778,-23339,0,0,-16657,-9836,4523,30116,-29994,-20957,27001,-20994,-22935,24221,21762,5272,-694,-8295
202,0,0,0,-13187,4629,3774,-25637,-31778,-23339,0,0,-16657,-9836,4523,30116,-29994,-20957,27001,-20994,-22935,24221,21762,5272,-694,-8295
203,0,0,0,-13187,4629,3774,-25637,-31778,-23339,0,0,-16657,-9836,4523,30116,-29994,-20957,27001,-20994,-22935,24221,21762,5272,-694,-8295
204,0,0,0,0,-12972,-17981,26347,14343,-19361,0,0,0,-16657,28760,-31721,25648,31285,-18904,-18946,-23851,5263,-8162,-14828,26864,-32277
205,0,0,0,0,-12972,-17981,26347,14343,-19361,0,0,0,-16657,28760,-31721,25648,31285,-18904,-18946,-23851,5263,-8162,-14828,26864,-32277
206,0,0,0,0,-12972,-17981,26347,14343,-19361,0,0,0,-16657,28760,-31721,25648,31285,-18904,-18946,-23851,5263,-8162,-14828,26864,-32277
207,0,0,0,0,0,9275,-13526,-9929,20244,0,0,0,0,-16657,22801,-2429,7756,-18728,15321,26038,-30976,-31076,-24186,28370,12947
208,0,0,0,0,0,9275,-13526,-9929,20244,0,0,0,0,-16657,22801,-2429,7756,-18728,15321,26038,-30976,-31076,-24186,28370,12947
209,0,0,0,0,0,9275,-13526,-9929,20244,0,0,0,0,-16657,22801,-2429,7756,-18728,15321,26038,-30976,-31076,-24186,28370,12947
210,0,0,0,0,0,0,4187,-12283,1202,0,0,0,0,0,-16657,-12012,2547,18432,2007,-28450,27702,-28550,28048,19036,17576
211,0,0,0,0,0,0,4187,-12283,1202,0,0,0,0,0,-16657,-12012,2547,18432,2007,-28450,27702,-28550,28048,19036,17576
212,0,0,0,0,0,0,4187,-12283,1202,0,0,0,0,0,-16657,-12012,2547,18432,2007,-28450,27702,-28550,28048,19036,17576
213,0,0,0,0,0,0,0,9176,12309,0,0,0,0,0,0,-16657,13877,-20282,-229,-5466,-12193,27358,-8798,15570,-15540
214,0,0,0,0,0,0,0,9176,12309,0,0,0,0,0,0,-16657,13877,-20282,-229,-5466,-12193,27358,-8798,15570,-15540
215,0,0,0,0,0,0,0,9176,12309,0,0,0,0,0,0,-16657,13877,-20282,-229,-5466,-12193,27358,-8798,15570,-15540
216,0,0,0,0,0,0,0,0,-2168,0,0,0,0,0,0,0,-16657,22485,4543,24060,3303,29465,-21568,-14951,19290
217,0,0,0,0,0,0,0,0,-2168,0,0,0,0,0,0,0,-16657,22485,4543,24060,3303,29465,-21568,-14951,19290
218,0,0,0,0,0,0,0,0,-2168,0,0,0,0,0,0,0,-16657,22485,4543,24060,3303,29465,-21568,-14951,19290
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,7848,12178,-20630,-59,-21731,-9943,30818
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,7848,12178,-20630,-59,-21731,-9943,30818
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,7848,12178,-20630,-59,-21731,-9943,30818
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,32619,-14976,-31109,-2434,-6099,-8667
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,32619,-14976,-31109,-2434,-6099,-8667
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,32619,-14976,-31109,-2434,-6099,-8667
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,26908,17135,-24315,-15356,-21634
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,26908,17135,-24315,-15356,-21634
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,26908,17135,-24315,-15356,-21634
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-15423,-21335,28442,23816
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-15423,-21335,28442,23816
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-15423,-21335,28442,23816
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-23890,-9568,29004
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-23890,-9568,29004
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-23890,-9568,29004
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-20206,11321
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-20206,11321
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-20206,11321
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-12887
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-12887
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657,-12887
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16657
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
